 X,Y,Hinc_z
   -0.84648E-01,   -0.71335E-02,    0.99434E+00
   -0.57247E-01,   -0.10222E+00,    0.99741E+00
    0.46202E-01,   -0.32601E+00,    0.99831E+00
   -0.11589E+00,    0.29938E+00,    0.98940E+00
    0.30029E-01,   -0.29849E+00,    0.99929E+00
   -0.95461E-01,    0.47855E+00,    0.99280E+00
   -0.10172E+00,    0.44431E+00,    0.99183E+00
   -0.97946E-01,    0.46613E+00,    0.99242E+00
   -0.48784E-01,   -0.12740E+00,    0.99812E+00
   -0.11576E+00,    0.30935E+00,    0.98942E+00
    0.27191E-01,   -0.29425E+00,    0.99942E+00
   -0.11713E+00,    0.26973E+00,    0.98917E+00
   -0.11712E+00,    0.27620E+00,    0.98917E+00
    0.94540E-01,   -0.40101E+00,    0.99294E+00
   -0.11353E+00,    0.35237E+00,    0.98983E+00
    0.55879E-02,   -0.25434E+00,    0.99998E+00
   -0.11671E+00,    0.22156E+00,    0.98925E+00
   -0.10680E+00,    0.41500E+00,    0.99099E+00
   -0.11192E+00,    0.14769E+00,    0.99011E+00
   -0.10803E+00,    0.40652E+00,    0.99079E+00
   -0.73016E-01,   -0.55150E-01,    0.99579E+00
   -0.10939E+00,    0.39664E+00,    0.99055E+00
   -0.11028E+00,    0.13043E+00,    0.99040E+00
   -0.93962E-01,    0.49109E+00,    0.99303E+00
   -0.66003E-01,   -0.79151E-01,    0.99656E+00
   -0.10177E+00,    0.69346E-01,    0.99182E+00
    0.69057E-03,   -0.24572E+00,    0.10000E+01
   -0.10838E+00,    0.11224E+00,    0.99073E+00
   -0.11785E+00,    0.28823E+00,    0.98904E+00
   -0.80751E-01,   -0.29622E-01,    0.99485E+00
   -0.23034E-01,   -0.19610E+00,    0.99958E+00
    0.11482E+00,   -0.43037E+00,    0.98960E+00
   -0.41199E-01,   -0.15222E+00,    0.99866E+00
   -0.95826E-01,    0.48614E+00,    0.99275E+00
   -0.11153E+00,    0.38692E+00,    0.99018E+00
   -0.11568E+00,    0.34270E+00,    0.98944E+00
   -0.44740E-02,   -0.23717E+00,    0.99998E+00
    0.77599E-01,   -0.37929E+00,    0.99524E+00
    0.71981E-01,   -0.37104E+00,    0.99591E+00
   -0.11652E+00,    0.18544E+00,    0.98928E+00
   -0.89606E-01,    0.14551E-02,    0.99366E+00
   -0.95179E-01,    0.26617E-01,    0.99285E+00
    0.87217E-01,   -0.39424E+00,    0.99399E+00
    0.66476E-01,   -0.36376E+00,    0.99651E+00
   -0.94186E-02,   -0.22850E+00,    0.99993E+00
   -0.13056E-01,   -0.22119E+00,    0.99987E+00
    0.15038E+00,   -0.47685E+00,    0.98217E+00
    0.60707E-01,   -0.35562E+00,    0.99709E+00
   -0.11516E+00,    0.15684E+00,    0.98953E+00
   -0.10785E+00,    0.94982E-01,    0.99082E+00
    0.14259E+00,   -0.46774E+00,    0.98397E+00
    0.10766E+00,   -0.42348E+00,    0.99085E+00
   -0.10110E+00,    0.52409E-01,    0.99193E+00
   -0.55146E-01,   -0.11971E+00,    0.99760E+00
    0.28475E-01,   -0.30326E+00,    0.99936E+00
   -0.11933E+00,    0.21192E+00,    0.98876E+00
   -0.71331E-01,   -0.70728E-01,    0.99598E+00
   -0.11815E+00,    0.33302E+00,    0.98898E+00
    0.13477E+00,   -0.45925E+00,    0.98567E+00
   -0.63976E-01,   -0.94965E-01,    0.99677E+00
    0.14642E+00,   -0.47370E+00,    0.98310E+00
    0.37770E-01,   -0.32063E+00,    0.99887E+00
   -0.78843E-01,   -0.47403E-01,    0.99509E+00
    0.54349E-01,   -0.34796E+00,    0.99767E+00
   -0.32881E-01,   -0.17993E+00,    0.99915E+00
    0.25037E-01,   -0.29895E+00,    0.99950E+00
   -0.12124E+00,    0.26227E+00,    0.98840E+00
    0.22146E-01,   -0.29395E+00,    0.99961E+00
   -0.10684E+00,    0.77915E-01,    0.99099E+00
   -0.47418E-01,   -0.14451E+00,    0.99822E+00
   -0.12147E+00,    0.25071E+00,    0.98836E+00
    0.12780E+00,   -0.45222E+00,    0.98711E+00
   -0.12149E+00,    0.27997E+00,    0.98835E+00
    0.31297E-01,   -0.31110E+00,    0.99923E+00
   -0.12172E+00,    0.27420E+00,    0.98831E+00
   -0.11873E+00,    0.17571E+00,    0.98887E+00
    0.48438E-01,   -0.33991E+00,    0.99815E+00
   -0.12013E+00,    0.32337E+00,    0.98861E+00
    0.79561E-01,   -0.38785E+00,    0.99500E+00
   -0.11582E+00,    0.37873E+00,    0.98941E+00
   -0.22433E-01,   -0.20678E+00,    0.99960E+00
   -0.98880E-01,    0.49013E+00,    0.99228E+00
    0.99964E-01,   -0.41715E+00,    0.99211E+00
   -0.12232E+00,    0.24075E+00,    0.98819E+00
   -0.11605E+00,    0.13858E+00,    0.98937E+00
   -0.12252E+00,    0.26874E+00,    0.98816E+00
   -0.10028E+00,    0.48452E+00,    0.99206E+00
   -0.94861E-01,    0.98375E-02,    0.99289E+00
   -0.60498E-01,   -0.11165E+00,    0.99711E+00
   -0.69048E-01,   -0.86482E-01,    0.99623E+00
   -0.10058E+00,    0.35539E-01,    0.99201E+00
   -0.39076E-01,   -0.16961E+00,    0.99879E+00
   -0.89430E-01,   -0.14535E-01,    0.99368E+00
   -0.12151E+00,    0.20215E+00,    0.98835E+00
   -0.11465E+00,    0.12125E+00,    0.98963E+00
    0.16262E-01,   -0.28750E+00,    0.99979E+00
   -0.10600E+00,    0.61092E-01,    0.99113E+00
   -0.10755E+00,    0.44992E+00,    0.99087E+00
   -0.11827E+00,    0.36904E+00,    0.98896E+00
    0.12018E+00,   -0.44620E+00,    0.98860E+00
   -0.84073E-01,   -0.39022E-01,    0.99442E+00
   -0.53148E-01,   -0.13633E+00,    0.99777E+00
    0.19166E-02,   -0.26200E+00,    0.10000E+01
   -0.12285E+00,    0.31418E+00,    0.98809E+00
    0.92664E-01,   -0.41037E+00,    0.99322E+00
    0.14559E+00,   -0.47833E+00,    0.98329E+00
    0.14233E+00,   -0.47447E+00,    0.98402E+00
    0.61529E-02,   -0.27099E+00,    0.99997E+00
   -0.12411E+00,    0.22827E+00,    0.98785E+00
   -0.77810E-01,   -0.63840E-01,    0.99522E+00
   -0.12417E+00,    0.29450E+00,    0.98783E+00
   -0.11196E+00,    0.43071E+00,    0.99011E+00
   -0.11058E+00,    0.44060E+00,    0.99035E+00
    0.11319E+00,   -0.43913E+00,    0.98989E+00
   -0.32152E-01,   -0.19204E+00,    0.99918E+00
    0.93089E-02,   -0.27843E+00,    0.99993E+00
   -0.44749E-01,   -0.16156E+00,    0.99842E+00
   -0.11453E+00,    0.10424E+00,    0.98965E+00
   -0.12442E+00,    0.30440E+00,    0.98778E+00
   -0.11376E+00,    0.42208E+00,    0.98979E+00
   -0.12547E+00,    0.27727E+00,    0.98758E+00
   -0.11249E+00,    0.86683E-01,    0.99001E+00
    0.22928E-01,   -0.30433E+00,    0.99958E+00
    0.20038E-01,   -0.29933E+00,    0.99968E+00
   -0.12398E+00,    0.19247E+00,    0.98787E+00
   -0.10025E+00,    0.18014E-01,    0.99206E+00
   -0.94566E-01,   -0.71975E-02,    0.99294E+00
   -0.11723E+00,    0.40281E+00,    0.98915E+00
    0.17158E-01,   -0.29499E+00,    0.99977E+00
   -0.10566E+00,    0.44136E-01,    0.99119E+00
   -0.11601E+00,    0.41243E+00,    0.98938E+00
   -0.22350E-01,   -0.21677E+00,    0.99961E+00
   -0.12626E+00,    0.26713E+00,    0.98742E+00
   -0.66971E-01,   -0.10406E+00,    0.99646E+00
   -0.12628E+00,    0.27213E+00,    0.98742E+00
    0.37330E-01,   -0.33062E+00,    0.99890E+00
    0.85110E-01,   -0.40399E+00,    0.99428E+00
   -0.82710E-01,   -0.55209E-01,    0.99460E+00
   -0.92855E-02,   -0.24593E+00,    0.99993E+00
   -0.10379E+00,    0.48911E+00,    0.99150E+00
    0.68440E-01,   -0.38037E+00,    0.99630E+00
   -0.12311E+00,    0.16427E+00,    0.98804E+00
   -0.11944E+00,    0.39307E+00,    0.98874E+00
   -0.10642E+00,    0.47735E+00,    0.99106E+00
   -0.59428E-01,   -0.12873E+00,    0.99721E+00
   -0.75965E-01,   -0.79438E-01,    0.99544E+00
   -0.12709E+00,    0.28432E+00,    0.98726E+00
   -0.12187E+00,    0.14671E+00,    0.98828E+00
   -0.14126E-01,   -0.23731E+00,    0.99984E+00
    0.10549E+00,   -0.43317E+00,    0.99121E+00
   -0.11159E+00,    0.69167E-01,    0.99017E+00
   -0.12023E+00,    0.12953E+00,    0.98859E+00
    0.79433E-01,   -0.39783E+00,    0.99502E+00
   -0.10976E+00,    0.46323E+00,    0.99049E+00
   -0.10576E+00,    0.48442E+00,    0.99117E+00
    0.62139E-01,   -0.37270E+00,    0.99695E+00
   -0.12530E+00,    0.34000E+00,    0.98761E+00
   -0.90075E-01,   -0.33104E-01,    0.99359E+00
   -0.31147E-01,   -0.20191E+00,    0.99923E+00
   -0.51048E-01,   -0.15380E+00,    0.99794E+00
    0.56588E-01,   -0.36471E+00,    0.99747E+00
   -0.41306E-01,   -0.17824E+00,    0.99865E+00
    0.13252E+00,   -0.46893E+00,    0.98615E+00
   -0.64187E-02,   -0.25522E+00,    0.99997E+00
   -0.19379E-01,   -0.22881E+00,    0.99970E+00
   -0.11908E+00,    0.11229E+00,    0.98881E+00
   -0.72098E-01,   -0.95972E-01,    0.99589E+00
   -0.12607E+00,    0.18249E+00,    0.98746E+00
   -0.99500E-01,    0.14703E-02,    0.99218E+00
    0.14079E+00,   -0.47977E+00,    0.98437E+00
   -0.10517E+00,    0.26668E-01,    0.99127E+00
    0.13694E+00,   -0.47546E+00,    0.98521E+00
   -0.12454E+00,    0.36358E+00,    0.98776E+00
   -0.93826E-01,   -0.23501E-01,    0.99305E+00
    0.98122E-01,   -0.42643E+00,    0.99240E+00
    0.12554E+00,   -0.46185E+00,    0.98757E+00
   -0.80787E-01,   -0.70830E-01,    0.99484E+00
    0.18007E-01,   -0.30356E+00,    0.99974E+00
   -0.65037E-01,   -0.12047E+00,    0.99666E+00
   -0.11097E+00,    0.52454E-01,    0.99028E+00
   -0.12791E+00,    0.32950E+00,    0.98709E+00
    0.12311E-01,   -0.29453E+00,    0.99988E+00
    0.15033E-01,   -0.29962E+00,    0.99982E+00
   -0.11845E+00,    0.95039E-01,    0.98893E+00
   -0.56570E-01,   -0.14572E+00,    0.99747E+00
   -0.12666E+00,    0.35396E+00,    0.98734E+00
   -0.12896E+00,    0.31966E+00,    0.98688E+00
   -0.12983E+00,    0.22007E+00,    0.98670E+00
   -0.88721E-01,   -0.47311E-01,    0.99378E+00
   -0.13051E+00,    0.24648E+00,    0.98656E+00
   -0.13075E+00,    0.26420E+00,    0.98651E+00
   -0.13081E+00,    0.26998E+00,    0.98650E+00
    0.11824E+00,   -0.45506E+00,    0.98897E+00
   -0.13078E+00,    0.27576E+00,    0.98651E+00
    0.28898E-01,   -0.32524E+00,    0.99934E+00
   -0.11682E+00,    0.77676E-01,    0.98923E+00
   -0.10962E+00,    0.48308E+00,    0.99051E+00
    0.19288E-01,   -0.30957E+00,    0.99971E+00
   -0.10869E+00,    0.48804E+00,    0.99067E+00
   -0.13151E+00,    0.25618E+00,    0.98636E+00
    0.90549E-01,   -0.42011E+00,    0.99352E+00
   -0.12719E+00,    0.15515E+00,    0.98724E+00
    0.36890E-01,   -0.34061E+00,    0.99892E+00
   -0.13046E+00,    0.19924E+00,    0.98657E+00
   -0.31039E-01,   -0.21183E+00,    0.99924E+00
   -0.41352E-01,   -0.18817E+00,    0.99865E+00
   -0.10465E+00,    0.99899E-02,    0.99135E+00
   -0.11527E+00,    0.45699E+00,    0.98951E+00
   -0.11696E+00,    0.44719E+00,    0.98920E+00
   -0.12914E+00,    0.17242E+00,    0.98684E+00
   -0.12598E+00,    0.13759E+00,    0.98748E+00
   -0.78709E-01,   -0.88512E-01,    0.99511E+00
   -0.13199E+00,    0.30073E+00,    0.98626E+00
   -0.11055E+00,    0.35033E-01,    0.99035E+00
   -0.99389E-01,   -0.15260E-01,    0.99220E+00
   -0.13247E+00,    0.23305E+00,    0.98616E+00
   -0.35926E-02,   -0.27028E+00,    0.99999E+00
    0.11075E+00,   -0.44877E+00,    0.99032E+00
   -0.13171E+00,    0.20850E+00,    0.98632E+00
   -0.11926E+00,    0.43751E+00,    0.98877E+00
   -0.12461E+00,    0.12062E+00,    0.98775E+00
   -0.13199E+00,    0.31036E+00,    0.98626E+00
   -0.93366E-01,   -0.41012E-01,    0.99312E+00
   -0.11591E+00,    0.60198E-01,    0.98940E+00
   -0.71394E-01,   -0.11300E+00,    0.99597E+00
    0.44882E-01,   -0.35598E+00,    0.99841E+00
   -0.32284E-09,   -0.27859E+00,    0.10000E+01
   -0.78695E-02,   -0.26358E+00,    0.99995E+00
    0.13598E+00,   -0.48116E+00,    0.98542E+00
    0.13217E+00,   -0.47681E+00,    0.98622E+00
    0.83143E-01,   -0.41340E+00,    0.99454E+00
   -0.53743E-01,   -0.16221E+00,    0.99772E+00
   -0.12152E+00,    0.42784E+00,    0.98835E+00
   -0.62966E-01,   -0.13804E+00,    0.99687E+00
   -0.13348E+00,    0.29084E+00,    0.98595E+00
   -0.12424E+00,    0.40951E+00,    0.98782E+00
    0.48673E-02,   -0.28897E+00,    0.99998E+00
   -0.12304E+00,    0.41942E+00,    0.98805E+00
   -0.87791E-01,   -0.63800E-01,    0.99391E+00
    0.13493E-01,   -0.30493E+00,    0.99986E+00
   -0.50039E-01,   -0.17341E+00,    0.99802E+00
    0.10405E+00,   -0.44300E+00,    0.99145E+00
   -0.13463E+00,    0.27322E+00,    0.98570E+00
    0.10024E-01,   -0.29983E+00,    0.99992E+00
   -0.40037E-01,   -0.19806E+00,    0.99873E+00
   -0.83616E-01,   -0.80401E-01,    0.99448E+00
   -0.12445E+00,    0.10302E+00,    0.98778E+00
   -0.12672E+00,    0.39990E+00,    0.98733E+00
   -0.12790E+00,    0.38999E+00,    0.98709E+00
    0.69225E-02,   -0.29527E+00,    0.99996E+00
   -0.13530E+00,    0.26776E+00,    0.98556E+00
   -0.13536E+00,    0.26266E+00,    0.98555E+00
    0.64125E-01,   -0.38905E+00,    0.99675E+00
    0.69978E-01,   -0.39766E+00,    0.99613E+00
    0.75299E-01,   -0.40540E+00,    0.99552E+00
    0.20466E-01,   -0.31987E+00,    0.99967E+00
   -0.12245E+00,    0.85918E-01,    0.98817E+00
   -0.11020E+00,    0.18261E-01,    0.99041E+00
    0.58899E-01,   -0.38208E+00,    0.99726E+00
   -0.76849E-01,   -0.10465E+00,    0.99533E+00
   -0.98359E-01,   -0.32361E-01,    0.99236E+00
    0.53352E-01,   -0.37389E+00,    0.99775E+00
   -0.68289E-01,   -0.12992E+00,    0.99632E+00
   -0.11357E+00,    0.48693E+00,    0.98982E+00
   -0.11554E+00,    0.43061E-01,    0.98946E+00
   -0.11480E+00,    0.48129E+00,    0.98960E+00
   -0.10515E+00,   -0.71104E-02,    0.99127E+00
   -0.13631E+00,    0.27974E+00,    0.98535E+00
    0.28458E-01,   -0.33523E+00,    0.99936E+00
   -0.30657E-01,   -0.22337E+00,    0.99926E+00
   -0.13033E+00,    0.38017E+00,    0.98660E+00
   -0.92585E-01,   -0.56206E-01,    0.99323E+00
   -0.22232E-01,   -0.24166E+00,    0.99961E+00
    0.12429E+00,   -0.47189E+00,    0.98781E+00
   -0.12089E+00,    0.68858E-01,    0.98847E+00
   -0.13305E+00,    0.16323E+00,    0.98604E+00
   -0.13150E+00,    0.14591E+00,    0.98636E+00
    0.96199E-01,   -0.43683E+00,    0.99269E+00
   -0.13190E+00,    0.37031E+00,    0.98627E+00
   -0.13011E+00,    0.12893E+00,    0.98664E+00
   -0.13555E+00,    0.19071E+00,    0.98551E+00
    0.36450E-01,   -0.35060E+00,    0.99895E+00
   -0.60960E-01,   -0.15465E+00,    0.99706E+00
   -0.39549E-01,   -0.20673E+00,    0.99876E+00
   -0.11802E+00,    0.47357E+00,    0.98901E+00
   -0.13516E+00,    0.18041E+00,    0.98559E+00
   -0.49796E-01,   -0.18339E+00,    0.99804E+00
    0.11625E+00,   -0.46428E+00,    0.98933E+00
    0.11078E+00,   -0.45741E+00,    0.99031E+00
    0.13115E+00,   -0.48249E+00,    0.98643E+00
   -0.13407E+00,    0.36064E+00,    0.98582E+00
    0.81563E-02,   -0.30448E+00,    0.99995E+00
   -0.10946E+00,    0.14118E-02,    0.99054E+00
   -0.12916E+00,    0.11173E+00,    0.98684E+00
    0.89053E-01,   -0.42992E+00,    0.99374E+00
   -0.11495E+00,    0.26106E-01,    0.98957E+00
    0.12730E+00,   -0.47887E+00,    0.98721E+00
   -0.19457E-01,   -0.25272E+00,    0.99970E+00
   -0.28603E-01,   -0.23385E+00,    0.99935E+00
    0.28679E-02,   -0.29579E+00,    0.99999E+00
    0.44442E-01,   -0.36597E+00,    0.99844E+00
   -0.10376E+00,   -0.24171E-01,    0.99150E+00
    0.50129E-02,   -0.29996E+00,    0.99998E+00
   -0.90442E-01,   -0.73120E-01,    0.99354E+00
   -0.13950E+00,    0.25968E+00,    0.98465E+00
   -0.12159E+00,    0.46313E+00,    0.98833E+00
   -0.12074E+00,    0.51666E-01,    0.98850E+00
   -0.74810E-01,   -0.12235E+00,    0.99558E+00
   -0.83266E-01,   -0.97378E-01,    0.99452E+00
   -0.13833E+00,    0.31685E+00,    0.98491E+00
   -0.13617E+00,    0.35093E+00,    0.98537E+00
   -0.13976E+00,    0.26546E+00,    0.98460E+00
   -0.13992E+00,    0.27123E+00,    0.98456E+00
   -0.16153E-01,   -0.26174E+00,    0.99979E+00
   -0.98170E-01,   -0.49496E-01,    0.99239E+00
   -0.12833E+00,    0.93816E-01,    0.98701E+00
    0.10448E-01,   -0.31250E+00,    0.99991E+00
   -0.11845E+00,    0.48577E+00,    0.98893E+00
   -0.13784E+00,    0.34108E+00,    0.98501E+00
   -0.48639E-01,   -0.19302E+00,    0.99813E+00
   -0.12454E+00,    0.45337E+00,    0.98776E+00
   -0.13981E+00,    0.30696E+00,    0.98458E+00
    0.20026E-01,   -0.32986E+00,    0.99968E+00
   -0.13956E+00,    0.20237E+00,    0.98464E+00
   -0.11980E+00,    0.48081E+00,    0.98867E+00
   -0.67326E-01,   -0.14702E+00,    0.99642E+00
   -0.12636E+00,    0.44448E+00,    0.98740E+00
   -0.12672E+00,    0.76894E-01,    0.98733E+00
   -0.13524E-01,   -0.26955E+00,    0.99986E+00
    0.81240E-01,   -0.42371E+00,    0.99479E+00
   -0.14046E+00,    0.21292E+00,    0.98444E+00
   -0.93089E-02,   -0.27843E+00,    0.99993E+00
   -0.13959E+00,    0.33124E+00,    0.98463E+00
   -0.79877E-01,   -0.11416E+00,    0.99496E+00
   -0.12859E+00,    0.43481E+00,    0.98695E+00
   -0.11446E+00,    0.92589E-02,    0.98966E+00
   -0.14130E+00,    0.29707E+00,    0.98426E+00
   -0.39083E-01,   -0.21799E+00,    0.99879E+00
   -0.13712E+00,    0.15417E+00,    0.98517E+00
    0.28018E-01,   -0.34522E+00,    0.99938E+00
   -0.13906E+00,    0.17120E+00,    0.98475E+00
   -0.13595E+00,    0.13700E+00,    0.98542E+00
   -0.10927E+00,   -0.16203E-01,    0.99057E+00
   -0.12052E+00,    0.34395E-01,    0.98854E+00
   -0.13218E+00,    0.41556E+00,    0.98622E+00
   -0.88751E-01,   -0.90070E-01,    0.99378E+00
    0.12630E+00,   -0.48378E+00,    0.98741E+00
    0.12258E+00,   -0.47936E+00,    0.98814E+00
   -0.96329E-01,   -0.65424E-01,    0.99267E+00
   -0.13113E+00,    0.42515E+00,    0.98644E+00
   -0.10335E+00,   -0.40970E-01,    0.99157E+00
   -0.13456E+00,    0.12013E+00,    0.98572E+00
   -0.58667E-02,   -0.28788E+00,    0.99997E+00
   -0.14251E+00,    0.22484E+00,    0.98399E+00
   -0.14278E+00,    0.28718E+00,    0.98392E+00
   -0.12586E+00,    0.60197E-01,    0.98750E+00
   -0.24630E-02,   -0.29477E+00,    0.10000E+01
   -0.72872E-01,   -0.13872E+00,    0.99580E+00
    0.36010E-01,   -0.36059E+00,    0.99897E+00
   -0.14336E+00,    0.25099E+00,    0.98379E+00
   -0.13438E+00,    0.40583E+00,    0.98576E+00
   -0.62573E-01,   -0.16664E+00,    0.99691E+00
   -0.34765E-09,   -0.30000E+00,    0.10000E+01
    0.10229E+00,   -0.45545E+00,    0.99174E+00
   -0.14368E+00,    0.26857E+00,    0.98372E+00
   -0.13585E+00,    0.39601E+00,    0.98544E+00
    0.25500E-02,   -0.30519E+00,    0.99999E+00
    0.60002E-01,   -0.39815E+00,    0.99715E+00
    0.71283E-01,   -0.41455E+00,    0.99599E+00
   -0.14417E+00,    0.26309E+00,    0.98361E+00
    0.54189E-01,   -0.39007E+00,    0.99768E+00
    0.49009E-01,   -0.38242E+00,    0.99810E+00
    0.65370E-01,   -0.40653E+00,    0.99662E+00
   -0.93584E-01,   -0.80322E-01,    0.99308E+00
   -0.14452E+00,    0.25758E+00,    0.98353E+00
   -0.48754E-01,   -0.20290E+00,    0.99812E+00
    0.44002E-01,   -0.37596E+00,    0.99847E+00
   -0.13172E+00,    0.84572E-01,    0.98631E+00
   -0.13816E+00,    0.38630E+00,    0.98495E+00
    0.94179E-01,   -0.44724E+00,    0.99300E+00
   -0.59315E-01,   -0.17869E+00,    0.99722E+00
   -0.11401E+00,   -0.74748E-02,    0.98974E+00
   -0.12331E+00,    0.48456E+00,    0.98800E+00
   -0.12443E+00,    0.47889E+00,    0.98778E+00
    0.11517E+00,   -0.47441E+00,    0.98953E+00
   -0.10817E+00,   -0.32259E-01,    0.99076E+00
   -0.13963E+00,    0.37664E+00,    0.98462E+00
   -0.11999E+00,    0.17524E-01,    0.98864E+00
   -0.13467E+00,    0.10154E+00,    0.98569E+00
    0.11594E-01,   -0.32448E+00,    0.99989E+00
   -0.78263E-01,   -0.13032E+00,    0.99516E+00
   -0.14547E+00,    0.27563E+00,    0.98331E+00
   -0.86553E-01,   -0.10674E+00,    0.99408E+00
   -0.14556E+00,    0.23790E+00,    0.98329E+00
   -0.12554E+00,    0.43019E-01,    0.98757E+00
    0.86839E-01,   -0.43961E+00,    0.99404E+00
    0.19586E-01,   -0.33985E+00,    0.99970E+00
   -0.10241E+00,   -0.57747E-01,    0.99172E+00
   -0.14182E+00,    0.36690E+00,    0.98414E+00
   -0.13081E+00,    0.67790E-01,    0.98650E+00
    0.10692E+00,   -0.46652E+00,    0.99097E+00
   -0.14291E+00,    0.16199E+00,    0.98390E+00
   -0.14143E+00,    0.14516E+00,    0.98423E+00
    0.12145E+00,   -0.48503E+00,    0.98836E+00
   -0.13991E+00,    0.12786E+00,    0.98456E+00
   -0.14341E+00,    0.35719E+00,    0.98378E+00
   -0.47533E-01,   -0.21270E+00,    0.99821E+00
   -0.20224E-02,   -0.30458E+00,    0.10000E+01
    0.27578E-01,   -0.35521E+00,    0.99940E+00
   -0.71357E-02,   -0.29539E+00,    0.99996E+00
    0.11775E+00,   -0.48135E+00,    0.98906E+00
   -0.39734E-01,   -0.23060E+00,    0.99875E+00
   -0.58189E-01,   -0.18861E+00,    0.99732E+00
   -0.34427E-01,   -0.24197E+00,    0.99906E+00
   -0.50129E-02,   -0.29996E+00,    0.99998E+00
   -0.30349E-01,   -0.25105E+00,    0.99927E+00
   -0.14810E+00,    0.25488E+00,    0.98271E+00
   -0.13857E+00,    0.11098E+00,    0.98486E+00
   -0.26169E-01,   -0.26010E+00,    0.99946E+00
   -0.11344E+00,   -0.23821E-01,    0.98984E+00
   -0.11942E+00,    0.84765E-03,    0.98874E+00
   -0.14855E+00,    0.26064E+00,    0.98260E+00
   -0.12490E+00,    0.26005E-01,    0.98769E+00
   -0.14603E+00,    0.18216E+00,    0.98319E+00
   -0.14553E+00,    0.34743E+00,    0.98330E+00
   -0.14764E+00,    0.31319E+00,    0.98282E+00
   -0.14890E+00,    0.26641E+00,    0.98252E+00
    0.35570E-01,   -0.37058E+00,    0.99900E+00
   -0.72282E-01,   -0.15681E+00,    0.99587E+00
   -0.14738E+00,    0.19619E+00,    0.98288E+00
   -0.13193E+00,    0.46007E+00,    0.98627E+00
   -0.13004E+00,    0.47156E+00,    0.98666E+00
   -0.10059E+00,   -0.74415E-01,    0.99201E+00
   -0.13072E+00,    0.51473E-01,    0.98652E+00
   -0.93081E-01,   -0.99194E-01,    0.99316E+00
   -0.13406E+00,    0.45040E+00,    0.98582E+00
   -0.18607E-01,   -0.27796E+00,    0.99973E+00
   -0.12816E+00,    0.48329E+00,    0.98704E+00
   -0.36234E-09,   -0.31267E+00,    0.10000E+01
   -0.14722E+00,    0.33769E+00,    0.98291E+00
   -0.10815E+00,   -0.49646E-01,    0.99077E+00
   -0.13568E+00,    0.44176E+00,    0.98548E+00
