 X,Y,Hscat_real_z,Hscat_imag_z
    0.29247E+00,    0.36848E-01,    0.83496E-02,    0.10805E-01
    0.26192E+00,    0.32727E+00,   -0.26901E-01,   -0.14381E-01
    0.26998E+00,    0.13081E+00,    0.80447E-02,    0.11091E-01
    0.29356E+00,    0.32495E-01,    0.83526E-02,    0.10792E-01
    0.27521E+00,    0.41745E+00,    0.13915E+00,    0.85898E+00
    0.26696E+00,    0.14841E+00,    0.79198E-02,    0.11892E-01
    0.35587E+00,   -0.11257E+00,    0.15748E-01,   -0.36924E-02
    0.30519E+00,   -0.25500E-02,    0.95112E-02,    0.10055E-01
    0.36439E+00,   -0.12765E+00,    0.16303E-01,   -0.60319E-02
    0.25974E+00,    0.30859E+00,   -0.29146E-01,   -0.97193E-02
    0.27234E+00,    0.11281E+00,    0.81414E-02,    0.11037E-01
    0.27116E+00,    0.11743E+00,    0.81165E-02,    0.11051E-01
    0.29983E+00,    0.10024E-01,    0.83606E-02,    0.10724E-01
    0.26776E+00,    0.13530E+00,    0.80084E-02,    0.11105E-01
    0.31633E+00,   -0.34088E-01,    0.11713E-01,    0.81146E-02
    0.29354E+00,    0.27055E-01,    0.83505E-02,    0.10779E-01
    0.25793E+00,    0.22420E+00,   -0.13026E-01,    0.13492E-01
    0.39299E+00,   -0.17481E+00,    0.77070E+00,   -0.51049E+00
    0.25795E+00,    0.29877E+00,   -0.29363E-01,   -0.66780E-02
    0.41465E+00,   -0.20475E+00,   -0.37267E-02,    0.25803E-01
    0.29468E+00,    0.22116E-01,    0.83519E-02,    0.10765E-01
    0.31953E+00,   -0.43514E-01,    0.12286E-01,    0.73379E-02
    0.32653E+00,   -0.59359E-01,    0.13327E-01,    0.55191E-02
    0.25697E+00,    0.28887E+00,   -0.29186E-01,   -0.35442E-02
    0.38922E+00,   -0.17042E+00,    0.17556E+00,    0.16051E-01
    0.25772E+00,    0.21426E+00,   -0.86329E-02,    0.14303E-01
    0.27979E+00,    0.72164E-01,    0.82798E-02,    0.10917E-01
    0.29996E+00,    0.50129E-02,    0.83558E-02,    0.10711E-01
    0.33356E+00,   -0.75148E-01,    0.14114E-01,    0.32636E-02
    0.27648E+00,    0.84680E-01,    0.82440E-02,    0.10954E-01
    0.26362E+00,    0.15258E+00,    0.76911E-02,    0.11837E-01
    0.31158E+00,   -0.26094E-01,    0.10827E-01,    0.89580E-02
    0.26546E+00,    0.13976E+00,    0.79704E-02,    0.11117E-01
    0.26842E+00,    0.12185E+00,    0.80837E-02,    0.11065E-01
    0.30436E+00,   -0.80469E-02,    0.93208E-02,    0.10123E-01
    0.26070E+00,    0.17262E+00,    0.51640E-02,    0.13307E-01
    0.26703E+00,    0.12651E+00,    0.80542E-02,    0.11079E-01
    0.34049E+00,   -0.90786E-01,    0.14637E-01,    0.63502E-03
    0.25536E+00,    0.27901E+00,   -0.27972E-01,   -0.28898E-03
    0.28158E+00,    0.60272E-01,    0.83003E-02,    0.10883E-01
    0.29428E+00,    0.17231E-01,    0.83473E-02,    0.10753E-01
    0.40975E+00,   -0.20193E+00,    0.38029E-01,    0.46121E-02
    0.38348E+00,   -0.16520E+00,    0.41912E-01,    0.16277E-01
    0.27026E+00,    0.41446E+00,   -0.10290E+00,    0.11237E+00
    0.30000E+00,   -0.11468E-09,    0.83502E-02,    0.10698E-01
    0.26128E+00,    0.15772E+00,    0.73339E-02,    0.12000E-01
    0.26309E+00,    0.14417E+00,    0.79315E-02,    0.11128E-01
    0.25429E+00,    0.26910E+00,   -0.26172E-01,    0.28522E-02
    0.30420E+00,   -0.12278E-01,    0.92964E-02,    0.10110E-01
    0.27101E+00,    0.42018E+00,   -0.88668E+00,    0.12339E+00
    0.29523E+00,    0.12071E-01,    0.83465E-02,    0.10738E-01
    0.25573E+00,    0.20473E+00,   -0.41412E-02,    0.14269E-01
    0.37720E+00,   -0.15735E+00,    0.23049E-01,   -0.89869E-02
    0.26960E+00,    0.10395E+00,    0.81615E-02,    0.11015E-01
    0.35577E+00,   -0.12257E+00,    0.15432E-01,   -0.56357E-02
    0.34725E+00,   -0.10749E+00,    0.14921E-01,   -0.25200E-02
    0.28328E+00,    0.47784E-01,    0.83143E-02,    0.10849E-01
    0.25332E+00,    0.25915E+00,   -0.23612E-01,    0.57735E-02
    0.27139E+00,    0.94237E-01,    0.81990E-02,    0.10987E-01
    0.26420E+00,    0.13075E+00,    0.80189E-02,    0.11091E-01
    0.37144E+00,   -0.14921E+00,    0.17823E-01,   -0.10300E-01
    0.29996E+00,   -0.50129E-02,    0.83437E-02,    0.10684E-01
    0.28690E+00,    0.33359E-01,    0.83287E-02,    0.10807E-01
    0.39092E+00,   -0.17939E+00,   -0.52470E+00,   -0.72295E+00
    0.26568E+00,    0.40081E+00,   -0.15055E-01,   -0.17337E-01
    0.30467E+00,   -0.17840E-01,    0.94266E-02,    0.99890E-02
    0.26064E+00,    0.14855E+00,    0.78914E-02,    0.11137E-01
    0.25861E+00,    0.16207E+00,    0.70945E-02,    0.12034E-01
    0.25234E+00,    0.24919E+00,   -0.20344E-01,    0.83196E-02
    0.36544E+00,   -0.14123E+00,    0.16328E-01,   -0.91744E-02
    0.38767E+00,   -0.17559E+00,    0.43926E-01,   -0.18671E+00
    0.26226E+00,    0.13583E+00,    0.79817E-02,    0.11105E-01
    0.25666E+00,    0.34351E+00,   -0.23250E-01,   -0.15779E-01
    0.29469E+00,    0.73882E-02,    0.83403E-02,    0.10727E-01
    0.25862E+00,    0.36187E+00,   -0.20223E-01,   -0.17706E-01
    0.25452E+00,    0.19482E+00,   -0.16254E-03,    0.13958E-01
    0.31846E+00,   -0.53456E-01,    0.12135E-01,    0.70242E-02
    0.25973E+00,    0.37174E+00,   -0.18570E-01,   -0.18212E-01
    0.26618E+00,    0.40946E+00,   -0.37395E-01,   -0.31143E-02
    0.25694E+00,    0.35227E+00,   -0.21786E-01,   -0.16744E-01
    0.32547E+00,   -0.69298E-01,    0.13131E-01,    0.49167E-02
    0.26252E+00,    0.39142E+00,   -0.15711E-01,   -0.18223E-01
    0.26081E+00,    0.38162E+00,   -0.17011E-01,   -0.18365E-01
    0.25137E+00,    0.23924E+00,   -0.16524E-01,    0.10376E-01
    0.29549E+00,    0.22295E-02,    0.83376E-02,    0.10712E-01
    0.25446E+00,    0.33378E+00,   -0.24479E-01,   -0.13989E-01
    0.29983E+00,   -0.10024E-01,    0.83363E-02,    0.10670E-01
    0.25479E+00,    0.18124E+00,    0.38958E-02,    0.13205E-01
    0.33239E+00,   -0.85059E-01,    0.13814E-01,    0.23394E-02
    0.25812E+00,    0.15288E+00,    0.78504E-02,    0.11145E-01
    0.26466E+00,    0.11366E+00,    0.81038E-02,    0.11045E-01
    0.25242E+00,    0.31418E+00,   -0.26451E-01,   -0.97716E-02
    0.25178E+00,    0.30421E+00,   -0.26955E-01,   -0.72216E-02
    0.25968E+00,    0.13950E+00,    0.79489E-02,    0.11114E-01
    0.26609E+00,    0.41714E+00,   -0.12969E+00,   -0.10950E+00
    0.25250E+00,    0.32400E+00,   -0.25419E-01,   -0.11879E-01
    0.25040E+00,    0.22929E+00,   -0.12357E-01,    0.11884E-01
    0.30369E+00,   -0.23404E-01,    0.92619E-02,    0.10037E-01
    0.25507E+00,    0.16647E+00,    0.68797E-02,    0.11953E-01
    0.26678E+00,    0.42288E+00,   -0.14703E+00,   -0.90564E+00
    0.28728E+00,    0.21218E-01,    0.83255E-02,    0.10776E-01
    0.29962E+00,   -0.15033E-01,    0.83281E-02,    0.10656E-01
    0.29477E+00,   -0.24630E-02,    0.83297E-02,    0.10700E-01
    0.25553E+00,    0.15718E+00,    0.78091E-02,    0.11152E-01
    0.38586E+00,   -0.17926E+00,   -0.13821E+00,   -0.48526E-01
    0.34716E+00,   -0.11749E+00,    0.14534E-01,   -0.45151E-02
    0.38880E+00,   -0.18394E+00,   -0.64620E+00,    0.57867E+00
    0.33864E+00,   -0.10241E+00,    0.14089E-01,   -0.94618E-03
    0.24931E+00,    0.21957E+00,   -0.81257E-02,    0.12792E-01
    0.35587E+00,   -0.13317E+00,    0.15148E-01,   -0.83490E-02
    0.30916E+00,   -0.40710E-01,    0.10494E-01,    0.89069E-02
    0.30391E+00,   -0.28011E-01,    0.93551E-02,    0.99329E-02
    0.26043E+00,    0.12287E+00,    0.80449E-02,    0.11071E-01
    0.24884E+00,    0.29467E+00,   -0.26090E-01,   -0.42744E-02
    0.30585E+00,   -0.33294E-01,    0.98010E-02,    0.95672E-02
    0.25305E+00,    0.17062E+00,    0.65454E-02,    0.12057E-01
    0.25661E+00,    0.14343E+00,    0.79125E-02,    0.11121E-01
    0.29540E+00,   -0.76411E-02,    0.83250E-02,    0.10685E-01
    0.24730E+00,    0.28492E+00,   -0.25061E-01,   -0.14000E-02
    0.29933E+00,   -0.20038E-01,    0.83190E-02,    0.10642E-01
    0.38083E+00,   -0.17515E+00,    0.84542E-02,   -0.33457E-01
    0.25488E+00,    0.14810E+00,    0.78749E-02,    0.11131E-01
    0.24825E+00,    0.21126E+00,   -0.45160E-02,    0.13159E-01
    0.25287E+00,    0.16142E+00,    0.77677E-02,    0.11156E-01
    0.31738E+00,   -0.63398E-01,    0.12011E-01,    0.65810E-02
    0.28774E+00,    0.10676E-01,    0.83199E-02,    0.10748E-01
    0.26881E+00,    0.74315E-01,    0.82318E-02,    0.10939E-01
    0.24622E+00,    0.27498E+00,   -0.23520E-01,    0.14524E-02
    0.37342E+00,   -0.16611E+00,    0.24619E-01,   -0.13819E-01
    0.24519E+00,    0.26497E+00,   -0.21305E-01,    0.41815E-02
    0.29453E+00,   -0.12311E-01,    0.83156E-02,    0.10673E-01
    0.26466E+00,    0.86973E-01,    0.81896E-02,    0.10976E-01
    0.26179E+00,    0.42053E+00,    0.11315E+00,   -0.14070E+00
    0.25237E+00,    0.15234E+00,    0.78369E-02,    0.11137E-01
    0.36736E+00,   -0.15830E+00,    0.19792E-01,   -0.14791E-01
    0.24937E+00,    0.17490E+00,    0.63745E-02,    0.11927E-01
    0.29895E+00,   -0.25037E-01,    0.83090E-02,    0.10627E-01
    0.26253E+00,    0.42553E+00,    0.90400E+00,   -0.11960E+00
    0.25013E+00,    0.16563E+00,    0.77268E-02,    0.11159E-01
    0.24421E+00,    0.25502E+00,   -0.18490E-01,    0.66314E-02
    0.26161E+00,    0.95768E-01,    0.81541E-02,    0.11001E-01
    0.36109E+00,   -0.14997E+00,    0.16513E-01,   -0.13439E-01
    0.38663E+00,   -0.18847E+00,    0.62391E+00,    0.67486E+00
    0.24732E+00,    0.18718E+00,    0.38902E-02,    0.12617E-01
    0.25421E+00,    0.13384E+00,    0.79633E-02,    0.11098E-01
    0.27202E+00,    0.52469E-01,    0.82694E-02,    0.10880E-01
    0.29498E+00,   -0.17507E-01,    0.83090E-02,    0.10657E-01
    0.28803E+00,    0.12093E-02,    0.83118E-02,    0.10722E-01
    0.38301E+00,   -0.18395E+00,    0.24999E-01,    0.13745E+00
    0.26884E+00,    0.63284E-01,    0.82475E-02,    0.10912E-01
    0.34707E+00,   -0.12749E+00,    0.14071E-01,   -0.70353E-02
    0.25105E+00,    0.36838E+00,   -0.18926E-01,   -0.16822E-01
    0.33855E+00,   -0.11241E+00,    0.13675E-01,   -0.28706E-02
    0.25645E+00,    0.40185E+00,   -0.14153E-01,   -0.17019E-01
    0.25016E+00,    0.15722E+00,    0.77947E-02,    0.11144E-01
    0.30280E+00,   -0.38150E-01,    0.92896E-02,    0.98662E-02
    0.25226E+00,    0.37813E+00,   -0.17552E-01,   -0.17308E-01
    0.35559E+00,   -0.14257E+00,    0.14993E-01,   -0.11464E-01
    0.27614E+00,    0.35831E-01,    0.82903E-02,    0.10832E-01
    0.24324E+00,    0.24506E+00,   -0.15141E-01,    0.87139E-02
    0.33003E+00,   -0.97332E-01,    0.13234E-01,    0.91704E-03
    0.24925E+00,    0.35856E+00,   -0.20242E-01,   -0.15933E-01
    0.30832E+00,   -0.52007E-01,    0.10492E-01,    0.86066E-02
    0.27317E+00,    0.44693E-01,    0.82778E-02,    0.10859E-01
    0.25326E+00,    0.38790E+00,   -0.16188E-01,   -0.17484E-01
    0.24676E+00,    0.17964E+00,    0.59451E-02,    0.11989E-01
    0.25826E+00,    0.10446E+00,    0.81129E-02,    0.11025E-01
    0.24762E+00,    0.34871E+00,   -0.21446E-01,   -0.14732E-01
    0.43301E+00,   -0.25000E+00,   -0.10072E+01,    0.57104E+00
    0.29849E+00,   -0.30029E-01,    0.82981E-02,    0.10612E-01
    0.24544E+00,    0.32913E+00,   -0.23398E-01,   -0.11550E-01
    0.24624E+00,    0.33888E+00,   -0.22494E-01,   -0.13241E-01
    0.32151E+00,   -0.82251E-01,    0.12502E-01,    0.42328E-02
    0.24733E+00,    0.16978E+00,    0.76865E-02,    0.11159E-01
    0.24431E+00,    0.31971E+00,   -0.23921E-01,   -0.95815E-02
    0.24349E+00,    0.30979E+00,   -0.24203E-01,   -0.73137E-02
    0.24227E+00,    0.23511E+00,   -0.11399E-01,    0.10350E-01
    0.27791E+00,    0.25370E-01,    0.82951E-02,    0.10803E-01
    0.24787E+00,    0.16059E+00,    0.77633E-02,    0.11146E-01
    0.25857E+00,    0.42306E+00,    0.15932E+00,    0.95020E-01
    0.29395E+00,   -0.22146E-01,    0.82980E-02,    0.10645E-01
    0.25683E+00,    0.41612E+00,    0.17173E-01,   -0.25026E-01
    0.30212E+00,   -0.43204E-01,    0.92577E-02,    0.98275E-02
    0.25463E+00,    0.11303E+00,    0.80667E-02,    0.11048E-01
    0.24130E+00,    0.22515E+00,   -0.74380E-02,    0.11501E-01
    0.42790E+00,   -0.24705E+00,   -0.28136E+00,   -0.69178E+00
    0.24879E+00,    0.14530E+00,    0.78762E-02,    0.11120E-01
    0.28792E+00,   -0.83939E-02,    0.82999E-02,    0.10696E-01
    0.29795E+00,   -0.35012E-01,    0.82863E-02,    0.10597E-01
    0.25825E+00,    0.42814E+00,    0.18927E-01,    0.88165E+00
    0.24446E+00,    0.17389E+00,    0.76475E-02,    0.11158E-01
    0.24211E+00,    0.19785E+00,    0.20824E-02,    0.12511E-01
    0.38440E+00,   -0.19297E+00,    0.72744E+00,   -0.58709E+00
    0.29423E+00,   -0.27354E-01,    0.82896E-02,    0.10628E-01
    0.24313E+00,    0.18264E+00,    0.61366E-02,    0.11765E-01
    0.38084E+00,   -0.18840E+00,    0.20397E+00,   -0.18517E-02
    0.24035E+00,    0.21526E+00,   -0.34634E-02,    0.12161E-01
    0.23997E+00,    0.30065E+00,   -0.23177E-01,   -0.46767E-02
    0.25115E+00,    0.12195E+00,    0.80150E-02,    0.11070E-01
    0.24442E+00,    0.16480E+00,    0.77240E-02,    0.11147E-01
    0.33845E+00,   -0.12241E+00,    0.13129E-01,   -0.52659E-02
    0.27824E+00,    0.13960E-01,    0.82909E-02,    0.10773E-01
    0.23899E+00,    0.29069E+00,   -0.22388E-01,   -0.21192E-02
    0.34697E+00,   -0.13749E+00,    0.13552E-01,   -0.10215E-01
    0.32993E+00,   -0.10733E+00,    0.12852E-01,   -0.86510E-03
    0.25937E+00,    0.78757E-01,    0.81875E-02,    0.10962E-01
    0.42173E+00,   -0.24348E+00,    0.81070E+00,   -0.21523E+00
    0.26141E+00,    0.69808E-01,    0.82112E-02,    0.10938E-01
    0.23802E+00,    0.28074E+00,   -0.21038E-01,    0.46612E-03
    0.24109E+00,    0.18714E+00,    0.55642E-02,    0.11864E-01
    0.43049E+00,   -0.25433E+00,    0.32330E+00,    0.63868E+00
    0.32142E+00,   -0.92251E-01,    0.12326E-01,    0.29538E-02
    0.29732E+00,   -0.39986E-01,    0.82737E-02,    0.10581E-01
    0.36944E+00,   -0.17527E+00,    0.27170E-01,   -0.26042E-01
    0.30068E+00,   -0.48667E-01,    0.90996E-02,    0.98623E-02
    0.24152E+00,    0.17795E+00,    0.76101E-02,    0.11154E-01
    0.23705E+00,    0.27079E+00,   -0.19109E-01,    0.29797E-02
    0.31290E+00,   -0.77170E-01,    0.11388E-01,    0.61589E-02
    0.36355E+00,   -0.16752E+00,    0.20284E-01,   -0.22649E-01
    0.29305E+00,   -0.31956E-01,    0.82769E-02,    0.10615E-01
    0.24354E+00,    0.15588E+00,    0.77902E-02,    0.11133E-01
    0.28748E+00,   -0.18007E-01,    0.82846E-02,    0.10668E-01
    0.25565E+00,    0.87791E-01,    0.81536E-02,    0.10987E-01
    0.24163E+00,    0.16886E+00,    0.76875E-02,    0.11147E-01
    0.37511E+00,   -0.18546E+00,    0.64286E-01,   -0.19190E-01
    0.23608E+00,    0.26083E+00,   -0.16618E-01,    0.53173E-02
    0.26794E+00,    0.38173E-01,    0.82619E-02,    0.10852E-01
    0.25343E+00,    0.42496E+00,   -0.97180E-01,    0.82767E-01
    0.27855E+00,    0.46551E-02,    0.82846E-02,    0.10748E-01
    0.35745E+00,   -0.15961E+00,    0.16290E-01,   -0.19192E-01
    0.24115E+00,    0.35454E+00,   -0.20070E-01,   -0.14279E-01
    0.41458E+00,   -0.23936E+00,    0.26182E+00,    0.89023E+00
    0.25394E+00,    0.43071E+00,   -0.90540E+00,   -0.20480E-02
    0.28061E+00,   -0.34828E-02,    0.82829E-02,    0.10722E-01
    0.38212E+00,   -0.19744E+00,   -0.53024E+00,   -0.68888E+00
    0.23510E+00,    0.25088E+00,   -0.13627E-01,    0.73811E-02
    0.29661E+00,   -0.44949E-01,    0.82602E-02,    0.10564E-01
    0.29344E+00,   -0.37377E-01,    0.82670E-02,    0.10596E-01
    0.23978E+00,    0.17281E+00,    0.76533E-02,    0.11147E-01
    0.24188E+00,    0.36440E+00,   -0.18992E-01,   -0.15241E-01
    0.37862E+00,   -0.19284E+00,    0.56103E-01,   -0.16799E+00
    0.25185E+00,    0.96999E-01,    0.81143E-02,    0.11012E-01
    0.30038E+00,   -0.54287E-01,    0.91753E-02,    0.97083E-02
    0.30361E+00,   -0.61629E-01,    0.98661E-02,    0.88574E-02
    0.24306E+00,    0.37432E+00,   -0.17841E-01,   -0.16002E-01
    0.23851E+00,    0.18196E+00,    0.75751E-02,    0.11149E-01
    0.26929E+00,    0.28874E-01,    0.82671E-02,    0.10827E-01
    0.34925E+00,   -0.14888E+00,    0.13433E-01,   -0.14911E-01
    0.24415E+00,    0.38390E+00,   -0.16653E-01,   -0.16513E-01
    0.23786E+00,    0.33531E+00,   -0.21456E-01,   -0.11295E-01
    0.23615E+00,    0.20473E+00,    0.16210E-02,    0.12016E-01
    0.23713E+00,    0.19117E+00,    0.55928E-02,    0.11678E-01
    0.23858E+00,    0.34520E+00,   -0.20724E-01,   -0.12807E-01
    0.23413E+00,    0.24093E+00,   -0.10226E-01,    0.90893E-02
    0.33836E+00,   -0.13241E+00,    0.12418E-01,   -0.82516E-02
    0.23618E+00,    0.32551E+00,   -0.21742E-01,   -0.93812E-02
    0.32984E+00,   -0.11733E+00,    0.12310E-01,   -0.30661E-02
    0.24849E+00,    0.10637E+00,    0.80711E-02,    0.11035E-01
    0.23520E+00,    0.31560E+00,   -0.21834E-01,   -0.73327E-02
    0.26317E+00,    0.44966E-01,    0.82433E-02,    0.10876E-01
    0.26068E+00,    0.53718E-01,    0.82285E-02,    0.10900E-01
    0.42283E+00,   -0.25243E+00,    0.17704E+00,   -0.16006E+00
    0.32132E+00,   -0.10225E+00,    0.12032E-01,    0.13748E-02
    0.24726E+00,    0.40944E+00,   -0.11246E-01,   -0.19223E-01
    0.42792E+00,   -0.25863E+00,    0.73161E+00,   -0.33699E+00
    0.23316E+00,    0.23097E+00,   -0.65312E-02,    0.10373E-01
    0.29244E+00,   -0.41335E-01,    0.82553E-02,    0.10584E-01
    0.28672E+00,   -0.27603E-01,    0.82658E-02,    0.10640E-01
    0.29582E+00,   -0.49899E-01,    0.82457E-02,    0.10547E-01
    0.31280E+00,   -0.87170E-01,    0.11333E-01,    0.50908E-02
    0.24408E+00,    0.39737E+00,   -0.14747E-01,   -0.16966E-01
    0.23457E+00,    0.19604E+00,    0.49620E-02,    0.11694E-01
    0.23544E+00,    0.18593E+00,    0.75416E-02,    0.11142E-01
    0.26963E+00,    0.18976E-01,    0.82659E-02,    0.10801E-01
    0.40641E+00,   -0.23464E+00,   -0.88925E+00,    0.26727E+00
    0.24519E+00,    0.11557E+00,    0.80242E-02,    0.11057E-01
    0.24978E+00,    0.42799E+00,   -0.15786E+00,   -0.14918E+00
    0.29888E+00,   -0.58687E-01,    0.90202E-02,    0.97587E-02
    0.23585E+00,    0.17684E+00,    0.76191E-02,    0.11141E-01
    0.25664E+00,    0.61913E-01,    0.82059E-02,    0.10925E-01
    0.23220E+00,    0.22103E+00,   -0.27269E-02,    0.11228E-01
    0.30415E+00,   -0.72484E-01,    0.10117E-01,    0.80660E-02
    0.37689E+00,   -0.19776E+00,   -0.13920E+00,   -0.29653E-01
    0.37979E+00,   -0.20189E+00,   -0.57482E+00,    0.61524E+00
    0.24041E+00,    0.13526E+00,    0.79142E-02,    0.11095E-01
    0.23183E+00,    0.30646E+00,   -0.20883E-01,   -0.49432E-02
    0.24706E+00,    0.42110E+00,   -0.36609E-01,   -0.23502E-01
    0.24961E+00,    0.43324E+00,    0.33329E-01,   -0.91291E+00
    0.25338E+00,    0.70770E-01,    0.81817E-02,    0.10950E-01
    0.23086E+00,    0.29651E+00,   -0.20098E-01,   -0.26273E-02
    0.23544E+00,    0.16650E+00,    0.76997E-02,    0.11134E-01
    0.24129E+00,    0.12442E+00,    0.79726E-02,    0.11075E-01
    0.29495E+00,   -0.54835E-01,    0.82302E-02,    0.10529E-01
    0.22989E+00,    0.28656E+00,   -0.18839E-01,   -0.25621E-03
    0.27824E+00,   -0.13960E-01,    0.82622E-02,    0.10696E-01
    0.29108E+00,   -0.46601E-01,    0.82388E-02,    0.10567E-01
    0.23230E+00,    0.18983E+00,    0.75107E-02,    0.11134E-01
    0.23302E+00,    0.18148E+00,    0.75812E-02,    0.11137E-01
    0.23729E+00,    0.14596E+00,    0.78444E-02,    0.11111E-01
    0.42217E+00,   -0.25806E+00,    0.11859E+00,   -0.24520E+00
    0.26974E+00,    0.90182E-02,    0.82608E-02,    0.10775E-01
    0.24950E+00,    0.79973E-01,    0.81509E-02,    0.10975E-01
    0.22892E+00,    0.27661E+00,   -0.17081E-01,    0.20848E-02
    0.29738E+00,   -0.62600E-01,    0.88696E-02,    0.98310E-02
    0.41387E+00,   -0.24885E+00,    0.16390E+00,    0.12430E+00
    0.32975E+00,   -0.12733E+00,    0.11559E-01,   -0.57738E-02
    0.33827E+00,   -0.14241E+00,    0.11474E-01,   -0.12000E-01
    0.32123E+00,   -0.11225E+00,    0.11568E-01,   -0.58608E-03
    0.23061E+00,    0.19898E+00,    0.53427E-02,    0.11486E-01
    0.39764E+00,   -0.22958E+00,   -0.13783E+00,   -0.82957E+00
    0.42531E+00,   -0.26291E+00,   -0.33379E+00,   -0.86804E+00
    0.28643E+00,   -0.38596E-01,    0.82430E-02,    0.10604E-01
    0.22794E+00,    0.26665E+00,   -0.14823E-01,    0.43105E-02
    0.34679E+00,   -0.15749E+00,    0.12135E-01,   -0.19732E-01
    0.31271E+00,   -0.97170E-01,    0.11176E-01,    0.37494E-02
    0.22898E+00,    0.21185E+00,    0.15995E-02,    0.11463E-01
    0.24576E+00,    0.89234E-01,    0.81163E-02,    0.10999E-01
    0.22697E+00,    0.25670E+00,   -0.12101E-01,    0.63352E-02
    0.29762E+00,   -0.67249E-01,    0.90266E-02,    0.95515E-02
    0.24022E+00,    0.40548E+00,   -0.13671E-01,   -0.17095E-01
    0.29399E+00,   -0.59756E-01,    0.82138E-02,    0.10511E-01
    0.29026E+00,   -0.51458E-01,    0.82243E-02,    0.10550E-01
    0.36990E+00,   -0.19503E+00,    0.17460E-01,   -0.41038E-01
    0.24486E+00,    0.42995E+00,    0.89543E-01,   -0.11219E+00
    0.22910E+00,    0.19369E+00,    0.74822E-02,    0.11124E-01
    0.23399E+00,    0.37016E+00,   -0.17860E-01,   -0.14554E-01
    0.23257E+00,    0.36100E+00,   -0.18628E-01,   -0.13616E-01
