 X,Y,Ereal_x,Eimag_x,Ereal_y,Eimag_y
    0.37572E+01,   -0.28433E+00,    0.52244E+02,   -0.27352E+03,    0.16435E+03,   -0.26759E+03
    0.49590E+01,    0.31677E+01,   -0.26721E+03,    0.93613E+03,    0.10797E+04,    0.14911E+03
    0.75377E+01,   -0.16929E+01,    0.80186E+03,   -0.11810E+04,    0.44907E+04,    0.46829E+04
    0.58235E+01,    0.34693E+01,    0.36422E+02,   -0.25999E+04,    0.13521E+04,   -0.12708E+04
    0.58447E+01,    0.34494E+01,    0.60795E+03,   -0.16001E+04,    0.19424E+04,   -0.23813E+03
    0.58377E+01,    0.34215E+01,    0.12188E+04,   -0.13248E+04,    0.17883E+04,   -0.30760E+03
    0.58726E+01,    0.34578E+01,    0.53893E+03,   -0.13194E+04,    0.21828E+04,   -0.12162E+04
    0.37647E+01,    0.21840E+01,    0.24717E+03,    0.20822E+03,    0.10483E+04,   -0.28381E+03
    0.39385E+01,    0.21182E+01,   -0.76207E+03,    0.26974E+03,   -0.77076E+03,    0.83426E+03
    0.48332E+01,   -0.38280E+01,    0.74772E+03,    0.22779E+04,    0.23506E+03,    0.40547E+03
    0.52829E+01,   -0.40247E+01,   -0.11426E+04,   -0.11473E+04,   -0.32433E+03,   -0.25290E+03
    0.73812E+01,   -0.18428E+01,    0.76383E+03,    0.87592E+04,   -0.32195E+03,    0.10190E+04
    0.38641E+01,   -0.12344E+01,    0.10894E+03,    0.18452E+03,   -0.21689E+03,   -0.18241E+03
    0.41095E+01,   -0.74873E+00,    0.53241E+03,    0.78534E+03,   -0.42415E+03,   -0.10409E+04
    0.39921E+01,   -0.17530E+00,   -0.40079E+03,   -0.41720E+03,   -0.47261E+03,    0.11491E+04
    0.42887E+01,   -0.33423E+01,   -0.39471E+03,   -0.18190E+03,   -0.18673E+03,    0.14755E+03
    0.81943E+01,    0.59833E+00,   -0.79913E+03,    0.19355E+04,    0.19491E+04,    0.13383E+04
    0.41252E+01,   -0.13658E+01,    0.50490E+03,    0.82460E+03,   -0.37050E+03,    0.68812E+03
    0.77539E+01,    0.59658E+00,    0.44260E+04,   -0.26674E+04,   -0.50311E+04,    0.51695E+04
    0.78678E+01,   -0.38076E+00,   -0.12400E+03,   -0.32883E+04,   -0.26612E+04,   -0.22185E+04
    0.40537E+01,   -0.36581E+00,   -0.41581E+02,   -0.73778E+02,    0.43350E+02,    0.33834E+03
    0.41598E+01,   -0.25246E+01,   -0.85723E+03,   -0.40668E+03,   -0.98207E+03,    0.28654E+01
    0.39298E+01,    0.22735E+01,    0.53656E+03,    0.68408E+03,   -0.40706E+03,    0.10678E+04
    0.41155E+01,    0.20057E+01,   -0.17375E+03,   -0.81827E+02,   -0.17149E+03,   -0.26511E+03
    0.82056E+01,   -0.68588E+00,    0.33082E+04,   -0.18910E+04,   -0.15816E+03,    0.18407E+04
    0.81890E+01,   -0.70943E+00,    0.45229E+04,   -0.16513E+04,   -0.12280E+04,    0.16295E+04
    0.82337E+01,   -0.69337E+00,    0.32668E+04,   -0.18482E+04,   -0.54896E+03,    0.22455E+04
    0.82450E+01,   -0.72312E+00,   -0.16084E+03,    0.24848E+03,   -0.15361E+04,    0.28494E+04
    0.82013E+01,   -0.73751E+00,    0.18883E+04,    0.12658E+03,   -0.24352E+04,    0.24442E+04
    0.81868E+01,   -0.76222E+00,    0.16927E+04,    0.17375E+04,   -0.22987E+04,    0.13197E+04
    0.81425E+01,   -0.73249E+00,    0.28124E+04,    0.52119E+03,    0.19661E+03,   -0.10301E+03
    0.81599E+01,   -0.70625E+00,    0.45409E+04,   -0.16684E+04,   -0.99842E+03,    0.14108E+04
    0.81118E+01,   -0.73140E+00,    0.29331E+04,    0.50897E+03,    0.16397E+04,   -0.24914E+03
    0.50093E+01,   -0.42074E+01,    0.39544E+03,    0.19338E+04,   -0.60311E+03,   -0.90826E+03
    0.79073E+01,    0.47651E-01,   -0.34693E+04,    0.39229E+04,    0.11099E+04,   -0.32154E+04
    0.54864E+01,   -0.40732E+01,   -0.60769E+03,   -0.12016E+03,    0.24762E+03,   -0.91399E+03
    0.80885E+01,    0.32733E+00,   -0.25548E+04,    0.15428E+04,   -0.19893E+04,   -0.34069E+03
    0.43822E+01,   -0.33061E+01,    0.14283E+03,    0.46821E+03,    0.11600E+04,    0.18230E+03
    0.49871E+01,   -0.38670E+01,    0.15258E+04,    0.31578E+04,    0.59210E+03,    0.10683E+04
    0.50792E+01,    0.34871E+01,    0.12871E+04,   -0.33766E+03,    0.75427E+03,    0.98936E+03
    0.66972E+01,   -0.29083E+01,    0.64552E+03,   -0.50681E+04,    0.15389E+04,    0.45187E+04
    0.59430E+01,   -0.35245E+01,    0.14957E+04,   -0.36442E+03,    0.79301E+03,    0.30385E+04
    0.45645E+01,    0.29063E+01,    0.42878E+03,    0.57139E+03,   -0.35362E+03,   -0.13586E+04
    0.51745E+01,   -0.42350E+01,    0.22040E+04,    0.37324E+04,    0.76286E+03,    0.27153E+04
    0.46900E+01,    0.30715E+01,   -0.37431E+03,   -0.84035E+03,   -0.58525E+03,    0.10016E+02
    0.77577E+01,   -0.20653E+01,   -0.14301E+04,    0.72236E+03,   -0.14293E+04,    0.61684E+03
    0.77552E+01,   -0.20303E+01,   -0.16521E+03,   -0.64962E+03,   -0.13758E+04,    0.55879E+03
    0.77262E+01,    0.13030E+01,    0.83408E+03,    0.59003E+04,    0.41092E+04,   -0.25326E+04
    0.67805E+01,    0.28955E+01,    0.24623E+04,    0.27530E+03,    0.97316E+03,   -0.66433E+04
    0.77854E+01,    0.14548E+01,    0.12517E+04,   -0.35447E+04,    0.14485E+04,    0.94854E+03
    0.42228E+01,   -0.19414E+01,   -0.37672E+03,   -0.34438E+03,    0.16460E+03,    0.26353E+03
    0.42497E+01,   -0.19614E+01,   -0.56845E+02,   -0.49169E+03,    0.65657E+03,    0.36965E+02
    0.43220E+01,   -0.31828E+01,   -0.10720E+04,   -0.35841E+02,   -0.76402E+02,    0.13311E+03
    0.65010E+01,    0.33121E+01,    0.53668E+03,    0.42779E+03,   -0.90429E+03,    0.11759E+04
    0.65178E+01,    0.33364E+01,    0.31609E+04,   -0.18225E+04,   -0.27407E+04,    0.27506E+04
    0.38749E+01,    0.67587E+00,    0.15188E+02,   -0.80237E+03,   -0.41490E+03,    0.72103E+03
    0.76643E+01,   -0.18388E+01,   -0.89368E+03,   -0.25138E+04,   -0.70807E+03,    0.26102E+04
    0.81047E+01,   -0.49113E+00,   -0.26924E+04,    0.17002E+04,   -0.28551E+04,    0.72863E+04
    0.48086E+01,   -0.39530E+01,    0.56482E+03,    0.14701E+04,    0.81489E+03,    0.10001E+04
    0.47797E+01,   -0.39509E+01,    0.54792E+03,    0.14674E+04,    0.58148E+03,    0.96256E+03
    0.47673E+01,   -0.39253E+01,    0.73648E+03,    0.27101E+04,    0.66883E+03,    0.15382E+04
    0.47637E+01,   -0.39744E+01,    0.57016E+03,    0.14016E+04,    0.56695E+03,    0.10055E+04
    0.47831E+01,   -0.39017E+01,    0.71603E+03,    0.25368E+04,    0.68336E+03,    0.16614E+04
    0.47708E+01,   -0.38748E+01,    0.26529E+01,    0.18646E+04,    0.33653E+03,    0.13345E+04
    0.47876E+01,   -0.38503E+01,    0.67690E+03,    0.17521E+04,   -0.18876E+03,    0.14222E+04
    0.47424E+01,   -0.38728E+01,    0.40165E+02,    0.18424E+04,    0.86954E+03,    0.10183E+04
    0.47386E+01,   -0.39227E+01,    0.72175E+03,    0.26666E+04,    0.49693E+03,    0.10306E+04
    0.47762E+01,   -0.40005E+01,    0.89736E+02,    0.42202E+01,    0.32104E+03,    0.29023E+03
    0.47603E+01,   -0.40247E+01,    0.10541E+03,    0.61975E+01,    0.31000E+03,    0.28884E+03
    0.47729E+01,   -0.40508E+01,   -0.40829E+03,   -0.12204E+04,    0.60723E+02,   -0.30641E+03
    0.47261E+01,   -0.38971E+01,    0.66055E+03,    0.21770E+04,    0.46834E+03,    0.80191E+03
    0.46972E+01,   -0.38951E+01,    0.60437E+03,    0.21493E+04,   -0.33220E+03,    0.40749E+03
    0.46829E+01,   -0.38685E+01,    0.12846E+03,    0.39997E+03,   -0.55577E+03,   -0.41431E+03
    0.46812E+01,   -0.39188E+01,    0.51681E+03,    0.18484E+04,   -0.27491E+03,    0.60433E+03
    0.47319E+01,   -0.40225E+01,    0.91046E+02,    0.32089E+02,    0.91673E+02,    0.68232E+03
    0.47350E+01,   -0.39728E+01,    0.55197E+03,    0.13954E+04,    0.25925E+03,    0.89953E+03
    0.47289E+01,   -0.38453E+01,   -0.38180E+03,   -0.16500E+03,    0.63970E+03,   -0.75076E+02
    0.47223E+01,   -0.39467E+01,    0.84955E+03,    0.22450E+04,    0.40798E+03,    0.13241E+04
    0.46938E+01,   -0.39448E+01,    0.81095E+03,    0.22060E+04,   -0.12499E+03,    0.78661E+03
    0.46776E+01,   -0.39689E+01,    0.56672E+03,    0.14593E+04,    0.44087E+02,    0.13036E+04
    0.47191E+01,   -0.39968E+01,    0.50067E+03,    0.10013E+04,    0.29298E+03,    0.11586E+04
    0.46901E+01,   -0.39948E+01,    0.48262E+03,    0.99653E+03,    0.39509E+01,    0.10827E+04
    0.46489E+01,   -0.39665E+01,    0.54416E+03,    0.14296E+04,   -0.21918E+03,    0.95756E+03
    0.46527E+01,   -0.38664E+01,    0.11680E+03,    0.37228E+03,   -0.10737E+03,    0.65070E+03
    0.47159E+01,   -0.40465E+01,    0.12366E+03,   -0.13152E+03,    0.69922E+02,    0.79143E+03
    0.46983E+01,   -0.38431E+01,   -0.40310E+03,   -0.16384E+03,   -0.19288E+03,   -0.29400E+02
    0.46826E+01,   -0.38140E+01,   -0.38333E+02,   -0.84863E+02,   -0.11684E+02,    0.98277E+01
    0.46525E+01,   -0.39172E+01,    0.51769E+03,    0.18462E+04,   -0.26008E+03,    0.56691E+03
    0.60348E+01,   -0.36607E+01,   -0.15319E+03,    0.16845E+04,   -0.48795E+03,    0.87608E+03
    0.79217E+01,    0.14854E+01,   -0.19932E+04,    0.21398E+04,   -0.26718E+04,    0.57118E+04
    0.58127E+01,   -0.39050E+01,   -0.63434E+03,   -0.37564E+03,    0.73359E+02,   -0.11401E+03
    0.58181E+01,   -0.36515E+01,    0.13021E+04,    0.16199E+04,   -0.39400E+03,   -0.27846E+04
    0.72614E+01,    0.28962E+01,   -0.80242E+03,    0.34473E+04,    0.28210E+04,   -0.14954E+04
    0.75814E+01,    0.18673E+01,    0.51235E+04,    0.30815E+04,    0.39766E+04,   -0.72052E+04
    0.78964E+01,   -0.15374E+01,    0.29512E+04,    0.25592E+04,    0.34442E+04,   -0.44629E+04
    0.43401E+01,    0.28526E+01,    0.21088E+04,    0.17120E+03,    0.52492E+03,    0.13837E+04
    0.52908E+01,   -0.39324E+01,   -0.30635E+03,    0.13621E+04,   -0.58798E+03,   -0.13413E+04
    0.52625E+01,   -0.39268E+01,   -0.44227E+03,    0.12057E+04,   -0.12654E+04,   -0.21208E+04
    0.52982E+01,   -0.39633E+01,   -0.79502E+03,    0.52345E+03,   -0.75397E+03,   -0.16261E+04
    0.43919E+01,   -0.34041E+01,   -0.49459E+03,   -0.73491E+03,    0.76479E+03,    0.30312E+03
    0.79996E+01,   -0.79530E+00,    0.40180E+03,    0.35429E+04,    0.15841E+04,    0.20863E+04
    0.54548E+01,   -0.39802E+01,    0.16089E+02,    0.11325E+04,    0.67341E+03,   -0.71064E+03
    0.48575E+01,    0.30137E+01,    0.82008E+03,   -0.75699E+03,   -0.39031E+03,    0.17925E+04
    0.75292E+01,    0.20764E+01,   -0.54306E+04,   -0.36085E+03,    0.19743E+04,   -0.83331E+03
    0.36916E+01,    0.15295E+01,    0.57491E+03,   -0.29533E+03,    0.41462E+03,   -0.88439E+02
    0.56043E+01,    0.32944E+01,    0.23692E+04,   -0.18219E+04,    0.10295E+04,   -0.30140E+04
    0.44392E+01,   -0.35078E+01,   -0.65184E+03,    0.53771E+03,    0.19614E+03,    0.58339E+03
    0.53335E+01,    0.32636E+01,   -0.22745E+03,   -0.29894E+04,   -0.18514E+04,    0.24107E+04
    0.53295E+01,    0.32934E+01,    0.50110E+03,   -0.34963E+04,   -0.17407E+04,    0.23336E+04
    0.76264E+01,    0.19032E+01,    0.54902E+04,   -0.10758E+04,    0.67330E+03,   -0.81717E+03
    0.48698E+01,   -0.39083E+01,    0.89402E+03,    0.17070E+04,    0.75807E+03,    0.90928E+03
    0.48550E+01,   -0.41067E+01,   -0.12812E+04,   -0.29003E+04,   -0.34095E+03,   -0.23481E+04
    0.56726E+01,   -0.39167E+01,   -0.32578E+03,   -0.22194E+04,   -0.15727E+04,   -0.20318E+04
    0.55638E+01,    0.36204E+01,   -0.16443E+04,    0.12676E+04,   -0.53838E+03,    0.27943E+04
    0.37516E+01,   -0.22942E+00,    0.17969E+02,   -0.53489E+03,    0.21888E+03,   -0.24915E+03
    0.79778E+01,    0.12783E+01,   -0.22669E+04,   -0.89317E+03,   -0.51597E+03,    0.11708E+03
    0.78538E+01,   -0.88450E+00,    0.31157E+03,    0.79704E+04,   -0.42083E+03,    0.19812E+04
    0.39514E+01,    0.22938E+01,    0.65097E+03,    0.55435E+03,   -0.52393E+03,    0.12003E+04
    0.39792E+01,    0.22856E+01,    0.54215E+03,    0.64870E+03,   -0.89186E+03,    0.15194E+04
    0.39859E+01,    0.22578E+01,    0.29165E+03,    0.38228E+03,   -0.94893E+03,    0.14587E+04
    0.39999E+01,    0.23053E+01,    0.63137E+03,    0.42511E+03,   -0.98356E+03,    0.17492E+04
    0.39641E+01,    0.22378E+01,    0.18275E+03,    0.59139E+03,   -0.83076E+03,    0.12318E+04
    0.40134E+01,    0.22493E+01,    0.21444E+03,    0.35869E+03,   -0.12015E+04,    0.13815E+04
    0.40276E+01,    0.22974E+01,    0.55521E+03,    0.42028E+03,   -0.12499E+04,    0.17323E+04
    0.39933E+01,    0.23331E+01,    0.80093E+03,    0.70740E+03,   -0.94007E+03,    0.18216E+04
    0.40156E+01,    0.23543E+01,    0.82466E+03,    0.51588E+03,   -0.96510E+03,    0.20236E+04
    0.39387E+01,   -0.14164E+01,    0.46130E+03,    0.85406E+03,   -0.10198E+03,    0.77621E+03
    0.38850E+01,   -0.14241E+01,    0.34429E+03,    0.80878E+03,    0.26218E+03,    0.43824E+03
    0.80956E+01,    0.12753E+00,    0.15169E+04,   -0.22350E+04,   -0.48992E+03,    0.17398E+04
    0.40563E+01,   -0.35320E+01,    0.43178E+03,    0.31602E+03,   -0.31590E+02,    0.24547E+03
    0.77629E+01,   -0.13866E+01,   -0.25605E+04,    0.48773E+03,    0.17104E+04,    0.37117E+03
    0.77946E+01,   -0.13914E+01,   -0.24531E+04,   -0.47653E+03,    0.21870E+04,   -0.39060E+04
    0.76730E+01,    0.17293E+01,   -0.56866E+04,    0.44292E+04,   -0.36900E+04,   -0.11259E+02
    0.76466E+01,    0.17176E+01,   -0.67998E+04,    0.36168E+04,   -0.17034E+04,    0.14387E+04
    0.76203E+01,    0.17235E+01,   -0.58315E+04,    0.31233E+04,    0.51351E+03,    0.30884E+03
    0.76086E+01,    0.16957E+01,   -0.52252E+04,    0.18448E+04,    0.28514E+03,    0.79036E+03
    0.76349E+01,    0.16897E+01,   -0.60603E+04,    0.21673E+04,   -0.17793E+04,    0.15876E+04
    0.65059E+01,    0.33629E+01,    0.10452E+04,   -0.12509E+04,   -0.38355E+04,    0.30464E+04
    0.37426E+01,    0.18893E+01,   -0.44604E+03,    0.20688E+03,   -0.17850E+03,    0.23487E+03
    0.74679E+01,   -0.16890E+01,    0.36863E+04,   -0.42869E+04,    0.43497E+04,    0.47208E+04
    0.57920E+01,   -0.38317E+01,   -0.19059E+04,   -0.33099E+04,   -0.29931E+03,   -0.22065E+04
    0.39284E+01,    0.25609E+01,    0.20885E+03,   -0.17521E+03,   -0.34330E+03,   -0.72697E+03
    0.39317E+01,    0.13544E+01,   -0.39885E+02,   -0.44040E+02,   -0.15265E+04,    0.61374E+03
    0.78423E+01,   -0.47832E+00,   -0.17966E+04,    0.11912E+04,    0.19340E+04,    0.36894E+04
    0.39901E+01,   -0.17220E+01,   -0.51172E+03,   -0.45235E+03,   -0.48299E+03,    0.85280E+02
    0.44638E+01,    0.27050E+01,   -0.10336E+04,    0.25339E+03,   -0.12760E+04,   -0.10595E+04
    0.80452E+01,   -0.56881E+00,   -0.86051E+03,    0.25782E+04,   -0.32803E+04,   -0.14541E+04
    0.56306E+01,   -0.37444E+01,   -0.26599E+03,   -0.73072E+03,    0.46676E+03,    0.98521E+03
    0.41513E+01,   -0.13084E+01,    0.77985E+03,    0.70661E+03,   -0.35972E+02,   -0.39482E+02
    0.38678E+01,   -0.98815E+00,   -0.57693E+03,   -0.97062E+03,   -0.22997E+03,    0.27951E+03
    0.74892E+01,    0.21096E+01,   -0.33055E+04,   -0.12649E+04,    0.40615E+04,   -0.59664E+04
    0.74607E+01,    0.21000E+01,   -0.32576E+04,   -0.10549E+04,    0.33806E+04,   -0.89529E+04
    0.79135E+01,   -0.13493E+01,   -0.15010E+04,   -0.16075E+04,   -0.43965E+04,   -0.11110E+04
    0.41599E+01,   -0.15636E+01,    0.21218E+03,   -0.51466E+03,   -0.75950E+03,   -0.72065E+03
    0.80332E+01,   -0.87883E+00,   -0.33507E+03,    0.23183E+04,    0.10990E+04,    0.16992E+03
    0.79032E+01,    0.11636E+01,    0.18290E+04,   -0.28213E+04,   -0.12179E+04,   -0.40981E+04
    0.79615E+01,   -0.30697E+00,   -0.23784E+04,   -0.11942E+03,   -0.37032E+04,    0.95136E+03
    0.79292E+01,   -0.30136E+00,   -0.24903E+04,    0.23648E+02,   -0.41053E+04,    0.14655E+04
    0.41866E+01,    0.26179E+01,   -0.10464E+04,    0.21363E+04,    0.98901E+03,    0.25202E+04
    0.42466E+01,    0.30532E+01,   -0.12500E+03,   -0.89003E+03,   -0.12449E+04,    0.13395E+04
    0.59907E+01,    0.31576E+01,   -0.29064E+04,   -0.24648E+04,    0.25996E+04,   -0.39868E+04
    0.59693E+01,    0.31772E+01,   -0.30892E+04,   -0.12641E+04,    0.24021E+04,   -0.26895E+04
    0.59757E+01,    0.32053E+01,   -0.28898E+04,   -0.15230E+04,    0.23566E+04,   -0.26304E+04
    0.59416E+01,    0.31678E+01,   -0.27351E+04,   -0.15018E+04,    0.12639E+04,   -0.19253E+04
    0.76540E+01,   -0.19802E+01,    0.23411E+04,   -0.61450E+03,    0.32033E+04,    0.55165E+04
    0.57866E+01,    0.36473E+01,   -0.94618E+03,    0.49196E+03,   -0.85448E+03,    0.17918E+02
    0.57808E+01,    0.36155E+01,   -0.20977E+04,   -0.63386E+03,   -0.53303E+03,    0.33219E+03
    0.66347E+01,    0.30538E+01,   -0.23038E+04,   -0.38227E+03,   -0.67617E+03,    0.34244E+04
    0.39852E+01,    0.14245E+01,    0.80772E+02,   -0.52885E+03,   -0.14844E+04,    0.61901E+03
    0.55639E+01,   -0.40277E+01,   -0.23599E+03,    0.37293E+03,   -0.63170E+03,   -0.13505E+04
    0.40104E+01,   -0.19819E+00,   -0.55412E+03,   -0.16878E+03,   -0.59127E+03,    0.13414E+04
    0.59912E+01,   -0.37275E+01,   -0.64591E+03,    0.99107E+03,   -0.42677E+03,    0.24285E+04
    0.60140E+01,   -0.37449E+01,   -0.87846E+03,    0.60743E+03,   -0.69671E+03,    0.19831E+04
    0.71183E+01,    0.27093E+01,    0.26691E+04,   -0.35368E+04,   -0.17979E+04,   -0.31148E+04
    0.80493E+01,    0.14653E+00,    0.42199E+03,   -0.46527E+04,   -0.40239E+04,   -0.68066E+03
    0.77859E+01,    0.22811E+01,   -0.25900E+04,   -0.10960E+04,   -0.86393E+03,    0.51806E+03
    0.73367E+01,    0.28939E+01,    0.29549E+02,    0.33121E+04,    0.12182E+03,    0.18772E+04
    0.78042E+01,    0.14067E+01,    0.12420E+04,    0.31163E+03,    0.10611E+02,    0.48057E+04
    0.36623E+01,    0.18543E+01,   -0.95462E+02,    0.93445E+02,    0.44622E+02,    0.21570E+03
    0.39554E+01,    0.50976E+00,   -0.13124E+03,   -0.48907E+03,   -0.79110E+03,    0.12393E+04
    0.40839E+01,   -0.24958E+01,   -0.91463E+03,   -0.39084E+03,   -0.12043E+04,   -0.82834E+02
    0.41136E+01,   -0.24965E+01,   -0.90475E+03,   -0.39427E+03,   -0.12846E+04,   -0.54965E+02
    0.41307E+01,   -0.25222E+01,   -0.83675E+03,   -0.40192E+03,   -0.12486E+04,   -0.59021E+02
    0.40668E+01,   -0.24722E+01,   -0.91579E+03,   -0.33716E+03,   -0.12050E+04,   -0.48942E+02
    0.45030E+01,   -0.37123E+01,    0.49929E+03,   -0.24187E+03,   -0.80051E+03,   -0.14097E+03
    0.40787E+01,   -0.19013E+01,   -0.44863E+03,   -0.13412E+03,   -0.83257E+03,   -0.29302E+03
    0.40559E+01,   -0.18803E+01,   -0.47692E+03,   -0.16188E+03,   -0.85973E+03,   -0.31966E+03
    0.39465E+01,    0.24262E+01,    0.99714E+03,    0.52958E+03,   -0.40610E+03,    0.79949E+03
    0.39757E+01,    0.24224E+01,    0.92298E+03,    0.77006E+03,   -0.66426E+03,    0.16366E+04
    0.39434E+01,    0.24534E+01,    0.76465E+03,    0.67122E+03,   -0.45240E+03,    0.82771E+03
    0.39685E+01,    0.24687E+01,    0.78596E+03,    0.57937E+03,   -0.48786E+03,    0.98061E+03
    0.39896E+01,    0.24496E+01,    0.72512E+03,    0.10038E+04,   -0.56511E+03,    0.15195E+04
    0.40676E+01,    0.19220E+01,   -0.42126E+03,   -0.14342E+03,   -0.74693E+02,   -0.24147E+02
    0.41170E+01,   -0.17969E+01,   -0.62067E+03,   -0.29230E+03,   -0.70824E+03,   -0.46574E+03
    0.40899E+01,   -0.18058E+01,   -0.60417E+03,   -0.31456E+03,   -0.80990E+03,   -0.32854E+03
    0.40868E+01,   -0.18359E+01,   -0.67592E+03,   -0.22095E+03,   -0.80961E+03,   -0.32892E+03
    0.41129E+01,    0.30355E+01,   -0.56732E+03,   -0.91814E+03,   -0.13128E+04,   -0.24581E+03
    0.40844E+01,    0.30207E+01,   -0.70779E+03,   -0.71828E+03,   -0.97274E+03,   -0.72966E+03
    0.40319E+01,   -0.29285E+01,    0.99646E+03,    0.41608E+03,   -0.29530E+03,    0.14889E+03
    0.79515E+01,   -0.61439E+00,   -0.35454E+04,    0.24425E+03,    0.36047E+04,   -0.47679E+04
    0.40522E+01,   -0.33739E+01,   -0.28373E+03,   -0.11252E+03,   -0.66550E+03,   -0.88808E+02
    0.78732E+01,   -0.55461E+00,   -0.26793E+04,    0.56233E+04,    0.35851E+04,    0.22090E+04
    0.79716E+01,   -0.25867E+00,   -0.53020E+04,    0.35376E+04,   -0.29840E+04,    0.38286E+04
    0.38645E+01,    0.53707E+00,   -0.15157E+03,   -0.72229E+03,   -0.67127E+03,    0.97576E+03
    0.80316E+01,    0.13628E+01,   -0.52560E+03,    0.43845E+03,    0.48800E+04,   -0.78302E+04
    0.76903E+01,    0.20784E+01,   -0.26509E+04,   -0.10955E+04,   -0.26815E+04,    0.35193E+04
    0.46494E+01,   -0.37549E+01,   -0.58633E+02,   -0.11085E+03,   -0.52769E+02,    0.11441E+03
    0.52070E+01,   -0.41234E+01,   -0.77471E+03,   -0.19864E+04,   -0.11821E+03,    0.21268E+04
    0.49730E+01,   -0.40654E+01,   -0.19117E+04,   -0.45279E+04,   -0.40299E+03,   -0.16143E+04
    0.52182E+01,    0.32770E+01,   -0.32145E+03,   -0.21921E+04,   -0.16836E+04,   -0.72346E+03
    0.72966E+01,    0.24473E+01,    0.18099E+04,   -0.29199E+04,    0.39085E+04,   -0.10390E+04
    0.65714E+01,   -0.30275E+01,    0.15536E+04,    0.42629E+04,   -0.21892E+04,   -0.23381E+04
    0.72306E+01,    0.25311E+01,   -0.23322E+04,    0.45634E+04,    0.40848E+04,   -0.85929E+03
    0.56263E+01,    0.33123E+01,    0.31420E+04,   -0.15208E+04,    0.12829E+03,   -0.33651E+04
    0.56535E+01,    0.33008E+01,    0.28693E+04,   -0.11583E+04,   -0.58800E+03,   -0.24127E+04
    0.56569E+01,    0.32696E+01,    0.19147E+04,   -0.44627E+03,   -0.65460E+03,   -0.23630E+04
    0.56755E+01,    0.33186E+01,    0.32450E+04,   -0.10178E+04,   -0.10704E+04,   -0.25931E+04
    0.57026E+01,    0.33088E+01,    0.30061E+04,   -0.47439E+03,   -0.17685E+04,   -0.10051E+04
    0.56342E+01,    0.32531E+01,    0.14526E+04,   -0.72412E+03,    0.17847E+03,   -0.18622E+04
    0.56855E+01,    0.32551E+01,    0.15443E+04,    0.34664E+03,   -0.15430E+04,   -0.46138E+03
    0.57091E+01,    0.32765E+01,    0.19221E+04,    0.57610E+03,   -0.20265E+04,   -0.75498E+03
    0.57255E+01,    0.33284E+01,    0.27806E+04,   -0.43211E+03,   -0.14995E+04,   -0.10555E+04
    0.56088E+01,    0.32664E+01,    0.17554E+04,   -0.11458E+04,    0.91486E+03,   -0.28878E+04
    0.55862E+01,    0.32480E+01,    0.92192E+03,   -0.16836E+04,    0.19389E+04,   -0.22270E+04
    0.55598E+01,    0.32573E+01,    0.99708E+03,   -0.16739E+04,    0.21251E+04,   -0.22030E+04
    0.55824E+01,    0.32147E+01,   -0.33278E+03,   -0.51425E+03,    0.17116E+04,   -0.20151E+04
    0.55399E+01,    0.32380E+01,    0.67677E+03,   -0.23198E+04,    0.25094E+04,   -0.14281E+04
    0.56871E+01,    0.32193E+01,   -0.30163E+03,    0.11332E+04,   -0.17146E+04,   -0.38829E+03
    0.57210E+01,    0.33567E+01,    0.30861E+04,   -0.12923E+04,   -0.14461E+04,   -0.12059E+04
    0.56321E+01,    0.32174E+01,   -0.36195E+03,    0.18604E+03,    0.28717E+03,   -0.19167E+04
    0.57526E+01,    0.33186E+01,    0.26764E+04,    0.29127E+03,   -0.17514E+04,    0.69253E+03
    0.62416E+01,   -0.33941E+01,    0.13578E+04,   -0.24608E+04,   -0.86393E+03,   -0.55482E+04
    0.39711E+01,   -0.13395E+01,    0.63865E+03,    0.81440E+03,   -0.44670E+03,    0.82869E+03
    0.79726E+01,   -0.33754E+00,    0.99886E+03,   -0.62330E+04,   -0.28452E+04,   -0.60182E+03
    0.51355E+01,    0.34577E+01,    0.19603E+04,   -0.99186E+03,    0.17577E+02,    0.83771E+03
    0.60792E+01,    0.31819E+01,   -0.15178E+04,   -0.33926E+04,    0.17459E+04,   -0.36664E+04
    0.56174E+01,   -0.37917E+01,   -0.44460E+03,   -0.25129E+04,    0.13477E+03,    0.12882E+04
    0.82155E+01,    0.84303E-01,   -0.48306E+03,    0.27337E+04,    0.23191E+04,    0.19293E+04
    0.39683E+01,   -0.22233E+01,    0.54779E+03,    0.21296E+03,   -0.19650E+03,    0.15572E+03
    0.52535E+01,   -0.38992E+01,    0.12431E+03,    0.17838E+04,   -0.10743E+04,   -0.19258E+04
    0.37064E+01,   -0.66381E+00,   -0.61191E+02,    0.36244E+03,    0.11302E+04,    0.43537E+03
    0.79903E+01,   -0.31984E-02,    0.17490E+04,    0.42926E+03,    0.59133E+03,   -0.37054E+04
    0.41726E+01,   -0.33814E+01,   -0.24215E+03,   -0.98708E+02,   -0.10337E+04,   -0.17669E+03
    0.39903E+01,   -0.16530E+01,   -0.26099E+03,   -0.34878E+03,   -0.42931E+03,    0.23278E+03
    0.48204E+01,    0.31121E+01,    0.18202E+03,   -0.32579E+03,   -0.15081E+04,    0.22562E+04
    0.71150E+01,   -0.24911E+01,    0.10373E+04,    0.66461E+04,    0.76659E+03,   -0.45909E+04
    0.43376E+01,   -0.25442E+01,    0.26437E+02,    0.42737E+03,   -0.43859E+03,    0.38869E+03
