 X,Y,Htot_real_z,Htot_imag_z
    0.14830E+01,   -0.14683E-01,    0.00000E+00,    0.00000E+00
    0.36006E+01,    0.14717E+01,    0.22148E+00,   -0.25464E+00
    0.36484E+01,    0.14849E+01,    0.00000E+00,    0.00000E+00
    0.33152E+01,    0.13805E+01,    0.44789E-01,   -0.16779E+00
    0.18272E+01,    0.40789E+00,   -0.88226E+00,    0.10664E+00
    0.30474E+01,    0.12746E+01,   -0.77757E-01,    0.73305E-01
    0.28657E+01,    0.11877E+01,    0.40537E-01,    0.26689E+00
    0.29098E+01,    0.12106E+01,   -0.68432E-02,    0.22571E+00
    0.37011E+01,    0.15029E+01,    0.00000E+00,    0.00000E+00
    0.16179E+01,    0.17288E+00,    0.00000E+00,    0.00000E+00
    0.33577E+01,    0.14018E+01,    0.72087E-01,   -0.19366E+00
    0.28211E+01,    0.11676E+01,    0.10245E+00,    0.29496E+00
    0.27363E+01,    0.11226E+01,    0.24043E+00,    0.31571E+00
    0.19717E+01,    0.55933E+00,   -0.70244E+00,   -0.56652E+00
    0.27795E+01,    0.11475E+01,    0.16797E+00,    0.31002E+00
    0.30002E+01,    0.12591E+01,   -0.63453E-01,    0.12505E+00
    0.34027E+01,    0.14200E+01,    0.10212E+00,   -0.21597E+00
    0.24593E+01,    0.95537E+00,    0.60938E+00,   -0.10109E+00
    0.18946E+01,    0.48928E+00,   -0.87084E+00,   -0.23475E+00
    0.34472E+01,    0.14384E+01,    0.12807E+00,   -0.23521E+00
    0.26908E+01,    0.11024E+01,    0.32220E+00,    0.29244E+00
    0.29534E+01,    0.12416E+01,   -0.35408E-01,    0.17416E+00
    0.16574E+01,    0.23255E+00,    0.00000E+00,    0.00000E+00
    0.34929E+01,    0.14553E+01,    0.15262E+00,   -0.25064E+00
    0.26063E+01,    0.10544E+01,    0.46387E+00,    0.20612E+00
    0.20168E+01,    0.61089E+00,   -0.55701E+00,   -0.69805E+00
    0.21126E+01,    0.69689E+00,   -0.18353E+00,   -0.83955E+00
    0.35392E+01,    0.14711E+01,    0.17378E+00,   -0.26216E+00
    0.22176E+01,    0.78510E+00,    0.21357E+00,   -0.75672E+00
    0.26458E+01,    0.10818E+01,    0.40002E+00,    0.24778E+00
    0.19303E+01,    0.53420E+00,   -0.80722E+00,   -0.39017E+00
    0.24156E+01,    0.93418E+00,    0.59355E+00,   -0.23774E+00
    0.17810E+01,    0.38206E+00,   -0.80922E+00,    0.35332E+00
    0.16980E+01,    0.29044E+00,   -0.53073E+00,    0.70924E+00
    0.12810E+01,   -0.29056E+00,    0.00000E+00,    0.00000E+00
    0.20667E+01,    0.66741E+00,   -0.37629E+00,   -0.79149E+00
    0.17425E+01,    0.34718E+00,   -0.69960E+00,    0.53571E+00
    0.15621E+01,    0.13560E+00,    0.00000E+00,    0.00000E+00
    0.32409E+01,    0.13813E+01,   -0.21646E-01,   -0.12228E+00
    0.21722E+01,    0.76433E+00,    0.30575E-01,   -0.81056E+00
    0.16218E+01,    0.21649E+00,    0.00000E+00,    0.00000E+00
    0.31939E+01,    0.13662E+01,   -0.46844E-01,   -0.82530E-01
    0.25589E+01,    0.10431E+01,    0.51880E+00,    0.95089E-01
    0.18348E+01,    0.45664E+00,   -0.87666E+00,    0.84636E-01
    0.23688E+01,    0.91657E+00,    0.53391E+00,   -0.38925E+00
    0.19759E+01,    0.59663E+00,   -0.69565E+00,   -0.55244E+00
    0.25156E+01,    0.10194E+01,    0.55526E+00,   -0.15532E-02
    0.22777E+01,    0.85435E+00,    0.35792E+00,   -0.63318E+00
    0.31468E+01,    0.13526E+01,   -0.63012E-01,   -0.38287E-01
    0.32825E+01,    0.14057E+01,   -0.26181E-02,   -0.15594E+00
    0.20223E+01,    0.64735E+00,   -0.55155E+00,   -0.68533E+00
    0.16571E+01,    0.27149E+00,    0.00000E+00,    0.00000E+00
    0.33251E+01,    0.14270E+01,    0.18461E-01,   -0.18696E+00
    0.11571E+01,   -0.46956E+00,    0.00000E+00,    0.00000E+00
    0.36145E+01,    0.15193E+01,    0.00000E+00,    0.00000E+00
    0.21266E+01,    0.74412E+00,   -0.16155E+00,   -0.81600E+00
    0.30561E+01,    0.13227E+01,   -0.66151E-01,    0.52372E-01
    0.29135E+01,    0.12578E+01,    0.17057E-01,    0.18765E+00
    0.16986E+01,    0.32953E+00,   -0.52359E+00,    0.71066E+00
    0.36672E+01,    0.15373E+01,    0.00000E+00,    0.00000E+00
    0.24684E+01,    0.10044E+01,    0.55842E+00,   -0.13878E+00
    0.33679E+01,    0.14487E+01,    0.37971E-01,   -0.21544E+00
    0.28678E+01,    0.12376E+01,    0.67001E-01,    0.21809E+00
    0.30091E+01,    0.13063E+01,   -0.49790E-01,    0.98693E-01
    0.28256E+01,    0.12171E+01,    0.12127E+00,    0.23781E+00
    0.38437E+01,    0.15805E+01,    0.00000E+00,    0.00000E+00
    0.17439E+01,    0.38584E+00,   -0.69124E+00,    0.53540E+00
    0.19351E+01,    0.58237E+00,   -0.79598E+00,   -0.37360E+00
    0.16224E+01,    0.24878E+00,    0.00000E+00,    0.00000E+00
    0.34128E+01,    0.14677E+01,    0.59804E-01,   -0.24115E+00
    0.27803E+01,    0.11962E+01,    0.18718E+00,    0.24431E+00
    0.27366E+01,    0.11725E+01,    0.25407E+00,    0.23995E+00
    0.17903E+01,    0.44065E+00,   -0.81015E+00,    0.32251E+00
    0.24242E+01,    0.98199E+00,    0.54044E+00,   -0.26273E+00
    0.26960E+01,    0.11521E+01,    0.31775E+00,    0.21857E+00
    0.29621E+01,    0.12907E+01,   -0.20111E-01,    0.14036E+00
    0.26526E+01,    0.11273E+01,    0.38314E+00,    0.18285E+00
    0.26095E+01,    0.11023E+01,    0.44153E+00,    0.12974E+00
    0.34581E+01,    0.14860E+01,    0.79614E-01,   -0.26333E+00
    0.19802E+01,    0.63393E+00,   -0.68898E+00,   -0.53546E+00
    0.35041E+01,    0.15031E+01,    0.97612E-01,   -0.28169E+00
    0.18915E+01,    0.55204E+00,   -0.85711E+00,   -0.17034E+00
    0.22283E+01,    0.84674E+00,    0.17200E+00,   -0.73245E+00
    0.35509E+01,    0.15191E+01,    0.11279E+00,   -0.29638E+00
    0.25647E+01,    0.10813E+01,    0.48899E+00,    0.47513E-01
    0.30904E+01,    0.13559E+01,   -0.69749E-01,    0.14184E-01
    0.16577E+01,    0.31058E+00,    0.00000E+00,    0.00000E+00
    0.32132E+01,    0.14109E+01,   -0.53751E-01,   -0.10264E+00
    0.46389E+01,    0.16783E+01,    0.00000E+00,    0.00000E+00
    0.21769E+01,    0.81406E+00,   -0.86779E-02,   -0.78497E+00
    0.20806E+01,    0.73439E+00,   -0.36052E+00,   -0.75842E+00
    0.20202E+01,    0.68238E+00,   -0.57089E+00,   -0.64198E+00
    0.23772E+01,    0.96577E+00,    0.47805E+00,   -0.40202E+00
    0.23025E+01,    0.91470E+00,    0.34836E+00,   -0.58640E+00
    0.16999E+01,    0.36780E+00,   -0.51772E+00,    0.71023E+00
    0.32472E+01,    0.14291E+01,   -0.44441E-01,   -0.13234E+00
    0.18426E+01,    0.52036E+00,   -0.86357E+00,    0.77216E-01
    0.13632E+01,   -0.63586E-01,    0.00000E+00,    0.00000E+00
    0.37223E+01,    0.15766E+01,    0.00000E+00,    0.00000E+00
    0.17458E+01,    0.42369E+00,   -0.68638E+00,    0.53654E+00
    0.25190E+01,    0.10687E+01,    0.50795E+00,   -0.67008E-01
    0.19393E+01,    0.61968E+00,   -0.78542E+00,   -0.36037E+00
    0.17930E+01,    0.47870E+00,   -0.80246E+00,    0.32374E+00
    0.21315E+01,    0.79316E+00,   -0.18862E+00,   -0.78305E+00
    0.32888E+01,    0.14535E+01,   -0.34146E-01,   -0.16632E+00
    0.24741E+01,    0.10470E+01,    0.51080E+00,   -0.17682E+00
    0.39946E+01,    0.16412E+01,    0.00000E+00,    0.00000E+00
    0.19855E+01,    0.67194E+00,   -0.67938E+00,   -0.51973E+00
    0.12810E+01,   -0.17124E+00,    0.00000E+00,    0.00000E+00
    0.16168E+01,    0.29163E+00,    0.00000E+00,    0.00000E+00
    0.31320E+01,    0.13977E+01,   -0.75537E-01,   -0.29095E-01
    0.33324E+01,    0.14752E+01,   -0.20519E-01,   -0.19908E+00
    0.35769E+01,    0.15527E+01,    0.00000E+00,    0.00000E+00
    0.22464E+01,    0.89334E+00,    0.17688E+00,   -0.69583E+00
    0.30274E+01,    0.13567E+01,   -0.51232E-01,    0.67194E-01
    0.20346E+01,    0.72238E+00,   -0.53728E+00,   -0.64938E+00
    0.20877E+01,    0.77059E+00,   -0.35755E+00,   -0.73832E+00
    0.16583E+01,    0.34967E+00,    0.00000E+00,    0.00000E+00
    0.15589E+01,    0.23172E+00,    0.00000E+00,    0.00000E+00
    0.28730E+01,    0.12871E+01,    0.76074E-01,    0.17270E+00
    0.33761E+01,    0.14966E+01,   -0.76299E-02,   -0.22883E+00
    0.28278E+01,    0.12663E+01,    0.13181E+00,    0.18461E+00
    0.27834E+01,    0.12436E+01,    0.19075E+00,    0.18635E+00
    0.25762E+01,    0.11260E+01,    0.44871E+00,    0.85867E-02
    0.24283E+01,    0.10314E+01,    0.47685E+00,   -0.30122E+00
    0.36304E+01,    0.15750E+01,    0.00000E+00,    0.00000E+00
    0.14408E+01,    0.84462E-01,    0.00000E+00,    0.00000E+00
    0.31720E+01,    0.14251E+01,   -0.76279E-01,   -0.66604E-01
    0.27378E+01,    0.12224E+01,    0.25381E+00,    0.17055E+00
    0.34213E+01,    0.15162E+01,    0.64436E-02,   -0.25594E+00
    0.17014E+01,    0.40717E+00,   -0.51067E+00,    0.71013E+00
    0.18942E+01,    0.60590E+00,   -0.84130E+00,   -0.14017E+00
    0.26968E+01,    0.12010E+01,    0.30971E+00,    0.14585E+00
    0.26531E+01,    0.11773E+01,    0.36581E+00,    0.10500E+00
    0.26100E+01,    0.11522E+01,    0.41445E+00,    0.51175E-01
    0.17483E+01,    0.46305E+00,   -0.67879E+00,    0.53543E+00
    0.11571E+01,   -0.35023E+00,    0.00000E+00,    0.00000E+00
    0.34671E+01,    0.15346E+01,    0.19685E-01,   -0.27947E+00
    0.29758E+01,    0.13466E+01,   -0.18619E-01,    0.10395E+00
    0.29246E+01,    0.13238E+01,    0.25178E-01,    0.13758E+00
    0.23831E+01,    0.10103E+01,    0.42189E+00,   -0.41624E+00
    0.19434E+01,    0.65853E+00,   -0.77462E+00,   -0.34212E+00
    0.23150E+01,    0.96311E+00,    0.31194E+00,   -0.56892E+00
    0.16219E+01,    0.32696E+00,    0.00000E+00,    0.00000E+00
    0.35137E+01,    0.15519E+01,    0.31593E-01,   -0.29870E+00
    0.32119E+01,    0.14525E+01,   -0.77495E-01,   -0.10174E+00
    0.19909E+01,    0.70996E+00,   -0.67033E+00,   -0.50144E+00
    0.18521E+01,    0.58013E+00,   -0.84770E+00,    0.66064E-01
    0.25303E+01,    0.11167E+01,    0.45980E+00,   -0.10078E+00
    0.21970E+01,    0.88573E+00,   -0.14046E-01,   -0.73911E+00
    0.20413E+01,    0.76117E+00,   -0.52942E+00,   -0.62736E+00
    0.32535E+01,    0.14769E+01,   -0.75155E-01,   -0.13659E+00
    0.16598E+01,    0.38903E+00,    0.00000E+00,    0.00000E+00
    0.22669E+01,    0.94973E+00,    0.16787E+00,   -0.65530E+00
    0.17039E+01,    0.44578E+00,   -0.50689E+00,    0.70723E+00
    0.20863E+01,    0.80948E+00,   -0.39086E+00,   -0.69389E+00
    0.21518E+01,    0.86296E+00,   -0.17512E+00,   -0.74259E+00
    0.18983E+01,    0.64361E+00,   -0.82782E+00,   -0.12820E+00
    0.17934E+01,    0.54182E+00,   -0.77502E+00,    0.35066E+00
    0.32950E+01,    0.15013E+01,   -0.72406E-01,   -0.16908E+00
    0.24825E+01,    0.11027E+01,    0.44773E+00,   -0.21659E+00
    0.30423E+01,    0.14022E+01,   -0.59386E-01,    0.44861E-01
    0.17513E+01,    0.50110E+00,   -0.67196E+00,    0.53356E+00
    0.30898E+01,    0.14237E+01,   -0.78858E-01,    0.59418E-02
    0.19488E+01,    0.69654E+00,   -0.76161E+00,   -0.32809E+00
    0.45150E+01,    0.17380E+01,    0.00000E+00,    0.00000E+00
    0.31341E+01,    0.14461E+01,   -0.90105E-01,   -0.32123E-01
    0.35393E+01,    0.15862E+01,    0.00000E+00,    0.00000E+00
    0.24372E+01,    0.10802E+01,    0.42082E+00,   -0.32029E+00
    0.33385E+01,    0.15238E+01,   -0.67002E-01,   -0.20070E+00
    0.14759E+01,    0.19010E+00,    0.00000E+00,    0.00000E+00
    0.19976E+01,    0.74875E+00,   -0.65784E+00,   -0.48446E+00
    0.28777E+01,    0.13369E+01,    0.75786E-01,    0.13200E+00
    0.16181E+01,    0.37090E+00,    0.00000E+00,    0.00000E+00
    0.28323E+01,    0.13160E+01,    0.12860E+00,    0.13764E+00
    0.23272E+01,    0.10123E+01,    0.27066E+00,   -0.55143E+00
    0.33827E+01,    0.15453E+01,   -0.60873E-01,   -0.22986E+00
    0.35928E+01,    0.16085E+01,    0.00000E+00,    0.00000E+00
    0.27859E+01,    0.12935E+01,    0.18588E+00,    0.13187E+00
    0.20496E+01,    0.79877E+00,   -0.51762E+00,   -0.60970E+00
    0.22151E+01,    0.93231E+00,   -0.37663E-02,   -0.70667E+00
    0.21048E+01,    0.84651E+00,   -0.34929E+00,   -0.69449E+00
    0.27419E+01,    0.12720E+01,    0.23954E+00,    0.11235E+00
    0.19123E+01,    0.67972E+00,   -0.80636E+00,   -0.16554E+00
    0.34799E+01,    0.15785E+01,   -0.34751E-01,   -0.28342E+00
    0.31740E+01,    0.14735E+01,   -0.99681E-01,   -0.65401E-01
    0.26972E+01,    0.12500E+01,    0.29206E+00,    0.80622E-01
    0.25573E+01,    0.11689E+01,    0.41235E+00,   -0.96436E-01
    0.26537E+01,    0.12258E+01,    0.33951E+00,    0.38777E-01
    0.16612E+01,    0.42840E+00,    0.00000E+00,    0.00000E+00
    0.34280E+01,    0.15653E+01,   -0.53756E-01,   -0.25636E+00
    0.26101E+01,    0.12021E+01,    0.37840E+00,   -0.17225E-01
    0.23902E+01,    0.10636E+01,    0.35401E+00,   -0.42731E+00
    0.15587E+01,    0.31203E+00,    0.00000E+00,    0.00000E+00
    0.18532E+01,    0.62945E+00,   -0.82436E+00,    0.96979E-01
    0.17063E+01,    0.48564E+00,   -0.50019E+00,    0.70465E+00
    0.29407E+01,    0.13816E+01,    0.11880E-01,    0.10053E+00
    0.32139E+01,    0.15009E+01,   -0.10804E+00,   -0.96858E-01
    0.29865E+01,    0.14076E+01,   -0.27142E-01,    0.76177E-01
    0.22793E+01,    0.99808E+00,    0.13777E+00,   -0.62800E+00
    0.19540E+01,    0.73632E+00,   -0.74773E+00,   -0.30878E+00
    0.16241E+01,    0.40640E+00,    0.00000E+00,    0.00000E+00
    0.17454E+01,    0.54256E+00,   -0.62723E+00,    0.56936E+00
    0.20044E+01,    0.78754E+00,   -0.64552E+00,   -0.46442E+00
    0.24942E+01,    0.11513E+01,    0.39614E+00,   -0.23313E+00
    0.18057E+01,    0.60574E+00,   -0.76487E+00,    0.32331E+00
    0.11571E+01,   -0.23090E+00,    0.00000E+00,    0.00000E+00
    0.32561E+01,    0.15259E+01,   -0.11300E+00,   -0.12899E+00
    0.21658E+01,    0.92477E+00,   -0.18747E+00,   -0.69916E+00
    0.20579E+01,    0.83839E+00,   -0.50844E+00,   -0.58721E+00
    0.31027E+01,    0.14718E+01,   -0.95771E-01,   -0.45460E-02
    0.16637E+01,    0.46825E+00,    0.00000E+00,    0.00000E+00
    0.37765E+01,    0.16841E+01,    0.00000E+00,    0.00000E+00
    0.32987E+01,    0.15502E+01,   -0.11632E+00,   -0.15939E+00
    0.23390E+01,    0.10603E+01,    0.22866E+00,   -0.53407E+00
    0.14847E+01,    0.26340E+00,    0.00000E+00,    0.00000E+00
    0.22314E+01,    0.98487E+00,   -0.14207E-01,   -0.66871E+00
    0.21137E+01,    0.89510E+00,   -0.35441E+00,   -0.65813E+00
    0.17100E+01,    0.52474E+00,   -0.49671E+00,    0.69803E+00
    0.18627E+01,    0.67785E+00,   -0.80706E+00,    0.86743E-01
    0.34982E+01,    0.16179E+01,    0.00000E+00,    0.00000E+00
    0.36456E+01,    0.16589E+01,    0.00000E+00,    0.00000E+00
    0.19084E+01,    0.72209E+00,   -0.79445E+00,   -0.10380E+00
    0.24516E+01,    0.11413E+01,    0.35472E+00,   -0.32774E+00
    0.31361E+01,    0.14945E+01,   -0.11068E+00,   -0.28835E-01
    0.17590E+01,    0.57983E+00,   -0.65274E+00,    0.52615E+00
    0.28399E+01,    0.13635E+01,    0.11360E+00,    0.10171E+00
    0.30230E+01,    0.14494E+01,   -0.58068E-01,    0.49879E-01
    0.28904E+01,    0.13888E+01,    0.59180E-01,    0.10001E+00
    0.33426E+01,    0.15731E+01,   -0.11740E+00,   -0.18854E+00
    0.19607E+01,    0.77512E+00,   -0.73080E+00,   -0.29414E+00
    0.26957E+01,    0.12921E+01,    0.27107E+00,    0.29813E-01
    0.33873E+01,    0.15948E+01,   -0.11703E+00,   -0.21541E+00
    0.20126E+01,    0.82716E+00,   -0.63020E+00,   -0.44654E+00
    0.35517E+01,    0.16448E+01,    0.00000E+00,    0.00000E+00
    0.26544E+01,    0.12758E+01,    0.30451E+00,   -0.18044E-01
    0.25208E+01,    0.11976E+01,    0.35944E+00,   -0.21055E+00
    0.31760E+01,    0.15219E+01,   -0.12642E+00,   -0.56785E-01
    0.27797E+01,    0.13438E+01,    0.17869E+00,    0.77728E-01
    0.26112E+01,    0.12520E+01,    0.33497E+00,   -0.72507E-01
    0.22909E+01,    0.10466E+01,    0.10264E+00,   -0.59980E+00
    0.20679E+01,    0.87661E+00,   -0.49503E+00,   -0.56894E+00
    0.16211E+01,    0.45087E+00,    0.00000E+00,    0.00000E+00
    0.46389E+01,    0.17977E+01,    0.00000E+00,    0.00000E+00
    0.21835E+01,    0.97094E+00,   -0.17252E+00,   -0.66862E+00
    0.34330E+01,    0.16151E+01,   -0.11625E+00,   -0.24031E+00
    0.23521E+01,    0.10960E+01,    0.20845E+00,   -0.51097E+00
    0.16662E+01,    0.50811E+00,    0.00000E+00,    0.00000E+00
    0.30579E+01,    0.14821E+01,   -0.83610E-01,    0.27486E-01
    0.18155E+01,    0.66206E+00,   -0.74822E+00,    0.30990E+00
    0.15601E+01,    0.39281E+00,    0.00000E+00,    0.00000E+00
    0.23939E+01,    0.11296E+01,    0.26173E+00,   -0.44552E+00
    0.32159E+01,    0.15493E+01,   -0.14035E+00,   -0.83173E-01
    0.17135E+01,    0.56529E+00,   -0.48857E+00,    0.69227E+00
    0.25596E+01,    0.12368E+01,    0.33958E+00,   -0.16203E+00
    0.43368E+01,    0.17977E+01,    0.00000E+00,    0.00000E+00
    0.19147E+01,    0.76310E+00,   -0.77354E+00,   -0.90849E-01
    0.22431E+01,    0.10322E+01,   -0.36975E-01,   -0.63393E+00
    0.27291E+01,    0.13369E+01,    0.22549E+00,    0.31454E-01
    0.19673E+01,    0.81593E+00,   -0.71294E+00,   -0.27381E+00
    0.24762E+01,    0.11937E+01,    0.31616E+00,   -0.30379E+00
    0.16279E+01,    0.48675E+00,    0.00000E+00,    0.00000E+00
    0.30958E+01,    0.15126E+01,   -0.10924E+00,    0.60308E-02
    0.32578E+01,    0.15750E+01,   -0.15141E+00,   -0.11005E+00
    0.29264E+01,    0.14411E+01,    0.15670E-01,    0.78096E-01
    0.20209E+01,    0.86677E+00,   -0.61573E+00,   -0.42563E+00
    0.21361E+01,    0.96438E+00,   -0.33178E+00,   -0.61568E+00
    0.29783E+01,    0.14706E+01,   -0.32746E-01,    0.64402E-01
    0.34571E+01,    0.16497E+01,    0.00000E+00,    0.00000E+00
    0.33007E+01,    0.15997E+01,   -0.16001E+00,   -0.13618E+00
    0.12810E+01,    0.67419E-01,    0.00000E+00,    0.00000E+00
    0.20684E+01,    0.91655E+00,   -0.50942E+00,   -0.51653E+00
    0.17612E+01,    0.64117E+00,   -0.61739E+00,    0.54000E+00
    0.16697E+01,    0.54867E+00,    0.00000E+00,    0.00000E+00
    0.23030E+01,    0.10949E+01,    0.68167E-01,   -0.56938E+00
    0.27979E+01,    0.13904E+01,    0.14508E+00,    0.56064E-01
    0.21951E+01,    0.10190E+01,   -0.18642E+00,   -0.62985E+00
    0.31337E+01,    0.15430E+01,   -0.13267E+00,   -0.14263E-01
    0.18688E+01,    0.74911E+00,   -0.76440E+00,    0.11915E+00
    0.30201E+01,    0.14971E+01,   -0.67845E-01,    0.47936E-01
    0.17185E+01,    0.60503E+00,   -0.48348E+00,    0.68315E+00
    0.11571E+01,   -0.11157E+00,    0.00000E+00,    0.00000E+00
    0.28359E+01,    0.14139E+01,    0.10404E+00,    0.66999E-01
    0.33448E+01,    0.16229E+01,   -0.16613E+00,   -0.16125E+00
    0.33848E+01,    0.16370E+01,   -0.16385E+00,   -0.18578E+00
    0.26220E+01,    0.13028E+01,    0.28651E+00,   -0.97915E-01
    0.19213E+01,    0.80246E+00,   -0.75286E+00,   -0.78390E-01
    0.35106E+01,    0.16765E+01,    0.00000E+00,    0.00000E+00
    0.26558E+01,    0.13257E+01,    0.26547E+00,   -0.61158E-01
    0.19756E+01,    0.85554E+00,   -0.69354E+00,   -0.25886E+00
    0.25028E+01,    0.12398E+01,    0.28832E+00,   -0.27559E+00
    0.24262E+01,    0.11919E+01,    0.23497E+00,   -0.39639E+00
    0.31742E+01,    0.15712E+01,   -0.15334E+00,   -0.36041E-01
    0.20309E+01,    0.90726E+00,   -0.59830E+00,   -0.40667E+00
    0.22553E+01,    0.10806E+01,   -0.60766E-01,   -0.59452E+00
    0.27486E+01,    0.13829E+01,    0.18575E+00,    0.16092E-01
    0.18244E+01,    0.72709E+00,   -0.71594E+00,    0.31193E+00
    0.14748E+01,    0.35385E+00,    0.00000E+00,    0.00000E+00
    0.20885E+01,    0.95606E+00,   -0.47326E+00,   -0.52062E+00
    0.21482E+01,    0.10032E+01,   -0.32500E+00,   -0.58850E+00
    0.28774E+01,    0.14483E+01,    0.56527E-01,    0.68022E-01
    0.45289E+01,    0.18454E+01,    0.00000E+00,    0.00000E+00
    0.16258E+01,    0.53204E+00,    0.00000E+00,    0.00000E+00
    0.30554E+01,    0.15307E+01,   -0.98085E-01,    0.34428E-01
    0.19377E+01,    0.83936E+00,   -0.72754E+00,   -0.11108E+00
    0.16732E+01,    0.58922E+00,    0.00000E+00,    0.00000E+00
    0.32152E+01,    0.15986E+01,   -0.17122E+00,   -0.57202E-01
    0.18753E+01,    0.78994E+00,   -0.74058E+00,    0.12624E+00
    0.15628E+01,    0.47447E+00,    0.00000E+00,    0.00000E+00
    0.23241E+01,    0.11443E+01,    0.59990E-01,   -0.53342E+00
    0.17232E+01,    0.64638E+00,   -0.46981E+00,    0.67335E+00
    0.17741E+01,    0.69836E+00,   -0.61021E+00,    0.51140E+00
    0.22073E+01,    0.10668E+01,   -0.19798E+00,   -0.58813E+00
    0.13550E+01,    0.22930E+00,    0.00000E+00,    0.00000E+00
    0.26991E+01,    0.13768E+01,    0.21380E+00,   -0.38130E-01
    0.30933E+01,    0.15611E+01,   -0.12650E+00,    0.20506E-01
    0.25756E+01,    0.13087E+01,    0.26716E+00,   -0.18233E+00
    0.25295E+01,    0.12817E+01,    0.26328E+00,   -0.24637E+00
    0.32574E+01,    0.16247E+01,   -0.18606E+00,   -0.78434E-01
    0.24496E+01,    0.12360E+01,    0.21489E+00,   -0.36436E+00
    0.19839E+01,    0.89743E+00,   -0.67348E+00,   -0.23804E+00
    0.29841E+01,    0.15193E+01,   -0.49724E-01,    0.59191E-01
    0.23762E+01,    0.11901E+01,    0.12821E+00,   -0.46524E+00
    0.34122E+01,    0.16794E+01,    0.00000E+00,    0.00000E+00
    0.16336E+01,    0.56846E+00,    0.00000E+00,    0.00000E+00
    0.29064E+01,    0.14864E+01,    0.20135E-01,    0.64204E-01
    0.20409E+01,    0.94774E+00,   -0.58199E+00,   -0.38471E+00
    0.21007E+01,    0.99723E+00,   -0.45907E+00,   -0.49438E+00
    0.33531E+01,    0.16655E+01,   -0.19981E+00,   -0.13367E+00
    0.33026E+01,    0.16496E+01,   -0.19779E+00,   -0.10097E+00
    0.27799E+01,    0.14307E+01,    0.14025E+00,    0.17858E-01
    0.26162E+01,    0.13467E+01,    0.24370E+00,   -0.13686E+00
    0.31313E+01,    0.15916E+01,   -0.15231E+00,    0.76854E-02
    0.18293E+01,    0.77635E+00,   -0.68099E+00,    0.32537E+00
    0.30131E+01,    0.15454E+01,   -0.77055E-01,    0.54343E-01
    0.16779E+01,    0.63058E+00,    0.00000E+00,    0.00000E+00
    0.28298E+01,    0.14618E+01,    0.90167E-01,    0.40532E-01
    0.34655E+01,    0.17111E+01,    0.00000E+00,    0.00000E+00
    0.17284E+01,    0.68703E+00,   -0.45716E+00,    0.66631E+00
    0.26503E+01,    0.13747E+01,    0.22290E+00,   -0.10197E+00
    0.14858E+01,    0.42761E+00,    0.00000E+00,    0.00000E+00
    0.35520E+01,    0.17397E+01,    0.00000E+00,    0.00000E+00
    0.21598E+01,    0.10625E+01,   -0.33761E+00,   -0.53155E+00
    0.18947E+01,    0.84716E+00,   -0.71422E+00,    0.93970E-01
    0.19372E+01,    0.88486E+00,   -0.70439E+00,   -0.54357E-01
    0.17805E+01,    0.74347E+00,   -0.58566E+00,    0.50569E+00
    0.29385E+01,    0.15232E+01,   -0.16360E-01,    0.62014E-01
    0.22418E+01,    0.11259E+01,   -0.15743E+00,   -0.55156E+00
    0.31713E+01,    0.16205E+01,   -0.17542E+00,   -0.62420E-02
    0.19939E+01,    0.93791E+00,   -0.65211E+00,   -0.22280E+00
    0.23997E+01,    0.12342E+01,    0.11898E+00,   -0.42813E+00
    0.23260E+01,    0.11882E+01,    0.35519E-02,   -0.50171E+00
    0.28665E+01,    0.14949E+01,    0.49187E-01,    0.49351E-01
    0.20531E+01,    0.98891E+00,   -0.56242E+00,   -0.36538E+00
    0.21134E+01,    0.10361E+01,   -0.44503E+00,   -0.47049E+00
    0.27189E+01,    0.14226E+01,    0.17534E+00,   -0.39520E-01
    0.30484E+01,    0.15790E+01,   -0.10863E+00,    0.49624E-01
    0.11571E+01,    0.77548E-02,    0.00000E+00,    0.00000E+00
    0.24812E+01,    0.12931E+01,    0.18933E+00,   -0.32326E+00
    0.16326E+01,    0.61477E+00,    0.00000E+00,    0.00000E+00
    0.32126E+01,    0.16483E+01,   -0.19534E+00,   -0.20594E-01
    0.36801E+01,    0.17895E+01,    0.00000E+00,    0.00000E+00
    0.16826E+01,    0.67193E+00,    0.00000E+00,    0.00000E+00
    0.25314E+01,    0.13320E+01,    0.20439E+00,   -0.25785E+00
    0.18400E+01,    0.82468E+00,   -0.65551E+00,    0.31512E+00
    0.33674E+01,    0.17091E+01,    0.00000E+00,    0.00000E+00
    0.17344E+01,    0.72938E+00,   -0.43901E+00,    0.65603E+00
    0.29707E+01,    0.15600E+01,   -0.50959E-01,    0.63569E-01
    0.15670E+01,    0.55757E+00,    0.00000E+00,    0.00000E+00
    0.27856E+01,    0.14750E+01,    0.11289E+00,    0.37760E-02
    0.30852E+01,    0.16101E+01,   -0.13760E+00,    0.44760E-01
    0.40969E+01,    0.18763E+01,    0.00000E+00,    0.00000E+00
    0.21923E+01,    0.11189E+01,   -0.29165E+00,   -0.50726E+00
    0.32542E+01,    0.16760E+01,   -0.21224E+00,   -0.33466E-01
    0.19468E+01,    0.92808E+00,   -0.67749E+00,   -0.41858E-01
    0.33068E+01,    0.16949E+01,   -0.22322E+00,   -0.62618E-01
    0.25740E+01,    0.13675E+01,    0.20094E+00,   -0.20664E+00
