         933 	         934 	         828
         935 	         830 	         829
        1045 	         934 	         933
         935 	         829 	         934
        1163 	        1046 	        1045
        1047 	         935 	        1046
        1163 	        1164 	        1046
        1165 	        1166 	        1048
        1288 	        1165 	        1164
        1289 	        1166 	        1165
        1166 	        1289 	        1290
        1162 	        1045 	        1044
        1046 	         934 	        1045
        1161 	        1285 	        1162
        1162 	        1285 	        1286
        1164 	        1287 	        1288
        1165 	        1288 	        1289
        1284 	        1160 	        1283
        1161 	        1044 	        1043
        1045 	        1162 	        1163
        1161 	        1160 	        1284
        1163 	        1162 	        1286
        1163 	        1286 	        1287
         826 	         825 	         931
         825 	         824 	         930
         826 	         931 	         932
         930 	        1041 	        1042
        1043 	        1042 	        1160
         931 	         930 	        1042
        1161 	        1043 	        1160
        1044 	         932 	        1043
         929 	        1040 	        1041
        1039 	        1156 	        1157
        1157 	        1156 	        1280
        1281 	        1157 	        1280
        1040 	        1039 	        1157
        1158 	        1157 	        1281
        1159 	        1158 	        1282
        1041 	        1040 	        1158
        1158 	        1281 	        1282
        1283 	        1159 	        1282
        1160 	        1042 	        1159
        1161 	        1284 	        1285
